id,nc,sent,type label,type pred,input,output,time
94,Драги Браво,"Јова ће, наш газда, бити срећан вазда кад му Мара каже: Драги, браво!",,idiomatic,"In the Serbian language, determine whether the expression [Драги Браво] in this context [Јова ће, наш газда, бити срећан вазда кад му Мара каже: Драги, браво!] is used idiomatically or literally. Return only: idiomatic or literal.",idiomatic,0.86454176902771
95,Драги Браво,"Браво, драги Ремоне, браво!",,idiomatic,"In the Serbian language, determine whether the expression [Драги Браво] in this context [Браво, драги Ремоне, браво!] is used idiomatically or literally. Return only: idiomatic or literal.",idiomatic,0.9230289459228516
96,давна прошлост,"Реци ми сада, када је све то давна прошлост, да ли си ти имао неки озбиљнији однос са Наташом, оном вижљастом црнком из друге клупе лево?",,idiomatic,"In the Serbian language, determine whether the expression [давна прошлост] in this context [Реци ми сада, када је све то давна прошлост, да ли си ти имао неки озбиљнији однос са Наташом, оном вижљастом црнком из друге клупе лево?] is used idiomatically or literally. Return only: idiomatic or literal.",idiomatic,1.0861189365386963
97,давна прошлост,"Па шта и да сте знали, то је давна прошлост, имам са њом сина, одраслог човека.",,idiomatic,"In the Serbian language, determine whether the expression [давна прошлост] in this context [Па шта и да сте знали, то је давна прошлост, имам са њом сина, одраслог човека.] is used idiomatically or literally. Return only: idiomatic or literal.",idiomatic,1.5916612148284912
98,давна прошлост,"Давна прошлост људскога рода врло је тужна; мрак у Кини, тама у Египту, вечито сањање у Индији.",,literal,"In the Serbian language, determine whether the expression [давна прошлост] in this context [Давна прошлост људскога рода врло је тужна; мрак у Кини, тама у Египту, вечито сањање у Индији.] is used idiomatically or literally. Return only: idiomatic or literal.",literal,1.725937843322754
99,давна прошлост,Пчеле се као у давној прошлости држе у трмкама.,,idiomatic,"In the Serbian language, determine whether the expression [давна прошлост] in this context [Пчеле се као у давној прошлости држе у трмкама.] is used idiomatically or literally. Return only: idiomatic or literal.",idiomatic,0.9861810207366943
100,бабе и жабе,"Само би направио збрку, или, како се каже, помешао „бабе и жабе“ јер су та имена, по сведочанству својих историјских помена, прбобитно припадала другачијим творбеним моделима.",,idiomatic,"In the Serbian language, determine whether the expression [бабе и жабе] in this context [Само би направио збрку, или, како се каже, помешао „бабе и жабе“ јер су та имена, по сведочанству својих историјских помена, прбобитно припадала другачијим творбеним моделима.] is used idiomatically or literally. Return only: idiomatic or literal.",idiomatic,0.8837118148803711
101,бабе и жабе,Очигледно не би требало мешати бабе и жабе.,,idiomatic,"In the Serbian language, determine whether the expression [бабе и жабе] in this context [Очигледно не би требало мешати бабе и жабе.] is used idiomatically or literally. Return only: idiomatic or literal.",idiomatic,1.0995440483093262
102,бабе и жабе,"Али све је узалуд, дижите руке од ћоравог посла, разгледајте бабе и жабе, који тамо летују, и хватајте пут под ноге, чарапанима у походе.",,idiomatic,"In the Serbian language, determine whether the expression [бабе и жабе] in this context [Али све је узалуд, дижите руке од ћоравог посла, разгледајте бабе и жабе, који тамо летују, и хватајте пут под ноге, чарапанима у походе.] is used idiomatically or literally. Return only: idiomatic or literal.",idiomatic,1.2736802101135254
103,бабе и жабе,"А у часу кад је почео да колачи очи, као да би да напокон са тоталним разобручењем конфузије стопи у себи и бабу и жабу и помахниталог јелена, уклонио сам се, применивши једноставну поуку брзог зекана стругнуо сам, протрчао пар просторија, и био безбедан.",,idiomatic,"In the Serbian language, determine whether the expression [бабе и жабе] in this context [А у часу кад је почео да колачи очи, као да би да напокон са тоталним разобручењем конфузије стопи у себи и бабу и жабу и помахниталог јелена, уклонио сам се, применивши једноставну поуку брзог зекана стругнуо сам, протрчао пар просторија, и био безбедан.] is used idiomatically or literally. Return only: idiomatic or literal.",idiomatic,1.0686469078063965
104,крушке и јабуке,"Зашто претходни степен такмичења, дакле мање важан, на уобичајен начин који, поред осталог, улогу среће и случаја смањује и гарантује већи квалитет игре, зашто мешати крушке и јабуке?",,idiomatic,"In the Serbian language, determine whether the expression [крушке и јабуке] in this context [Зашто претходни степен такмичења, дакле мање важан, на уобичајен начин који, поред осталог, улогу среће и случаја смањује и гарантује већи квалитет игре, зашто мешати крушке и јабуке?] is used idiomatically or literally. Return only: idiomatic or literal.",idiomatic,0.8409438133239746
105,крушке и јабуке,"Онај који се упушта у вредновање методом упоређивања, унапријед пристаје на грешке и кратковидост, покушава збрајати крушке и јабуке.",,idiomatic,"In the Serbian language, determine whether the expression [крушке и јабуке] in this context [Онај који се упушта у вредновање методом упоређивања, унапријед пристаје на грешке и кратковидост, покушава збрајати крушке и јабуке.] is used idiomatically or literally. Return only: idiomatic or literal.",idiomatic,1.6326990127563477
106,крушке и јабуке,"Семена од крушака и јабука сабирају се или се при самом уживању облогорођеног воћа; или кад се крушке и јабуке изгњече да се од њих ракија пече, вино и сирће прави, - онда семена пребрати треба.",,literal,"In the Serbian language, determine whether the expression [крушке и јабуке] in this context [Семена од крушака и јабука сабирају се или се при самом уживању облогорођеног воћа; или кад се крушке и јабуке изгњече да се од њих ракија пече, вино и сирће прави, - онда семена пребрати треба.] is used idiomatically or literally. Return only: idiomatic or literal.",literal,2.4585611820220947
107,крушке и јабуке,"И заиста мене је изненадило кад сам видео усред планине, жупно место, лепе ливаде и дивно дрвеће са крушкама и јабукама.",,literal,"In the Serbian language, determine whether the expression [крушке и јабуке] in this context [И заиста мене је изненадило кад сам видео усред планине, жупно место, лепе ливаде и дивно дрвеће са крушкама и јабукама.] is used idiomatically or literally. Return only: idiomatic or literal.",literal,0.8104791641235352
108,сваком лонцу поклопац,"Тај Богдан требао би боље припазити на себе, не би морао бити баш сваком лонцу поклопац, ни са сваким се дружити.",,idiomatic,"In the Serbian language, determine whether the expression [сваком лонцу поклопац] in this context [Тај Богдан требао би боље припазити на себе, не би морао бити баш сваком лонцу поклопац, ни са сваким се дружити.] is used idiomatically or literally. Return only: idiomatic or literal.",idiomatic,0.7444977760314941
109,сваком лонцу поклопац,"Држати кључеве, то вам значи бити сваком лонцу поклопац.",,idiomatic,"In the Serbian language, determine whether the expression [сваком лонцу поклопац] in this context [Држати кључеве, то вам значи бити сваком лонцу поклопац.] is used idiomatically or literally. Return only: idiomatic or literal.",idiomatic,1.2212538719177246
110,сваком лонцу поклопац,"А немојте мишлит', е мајстори не могу начињет' и поклопац за сваки лонац.",,idiomatic,"In the Serbian language, determine whether the expression [сваком лонцу поклопац] in this context [А немојте мишлит', е мајстори не могу начињет' и поклопац за сваки лонац.] is used idiomatically or literally. Return only: idiomatic or literal.",idiomatic,2.1587798595428467
111,сваком лонцу поклопац,"Жагоре под мостом његове анатеме и проклетије бачене на отпад, на пузаво, што се у сваку боју претвара и што је поклопац за сваки лонац.",,idiomatic,"In the Serbian language, determine whether the expression [сваком лонцу поклопац] in this context [Жагоре под мостом његове анатеме и проклетије бачене на отпад, на пузаво, што се у сваку боју претвара и што је поклопац за сваки лонац.] is used idiomatically or literally. Return only: idiomatic or literal.",idiomatic,0.8203411102294922
112,свакој чорби мирођија,"Он се није преварио: опатица и некоје друге немирне дувне које су, штоно реч, биле у свакој чорби мирођија, орадоваше се кад видеше, да су добиле залогу за тако корисно покровитељство у свакој прилици, а тако славно у сваком часу: оне примише понуду, изражавајући своју благодарност.",,idiomatic,"In the Serbian language, determine whether the expression [свакој чорби мирођија] in this context [Он се није преварио: опатица и некоје друге немирне дувне које су, штоно реч, биле у свакој чорби мирођија, орадоваше се кад видеше, да су добиле залогу за тако корисно покровитељство у свакој прилици, а тако славно у сваком часу: оне примише понуду, изражавајући своју благодарност.] is used idiomatically or literally. Return only: idiomatic or literal.",idiomatic,0.7645750045776367
113,свакој чорби мирођија,"Жена и мачка треба да остану код куће, а не да буду свакој чорби мирођија.",,idiomatic,"In the Serbian language, determine whether the expression [свакој чорби мирођија] in this context [Жена и мачка треба да остану код куће, а не да буду свакој чорби мирођија.] is used idiomatically or literally. Return only: idiomatic or literal.",idiomatic,0.7372279167175293
114,свакој чорби мирођија,У чорбу ретко који меће мирођију а још ређе першун.,,idiomatic,"In the Serbian language, determine whether the expression [свакој чорби мирођија] in this context [У чорбу ретко који меће мирођију а још ређе першун.] is used idiomatically or literally. Return only: idiomatic or literal.",idiomatic,0.964599609375
115,свакој чорби мирођија,"За разлику од оваквих људи, мирођија је заиста добродошла у свакој чорби и различитим другим јелима.",,idiomatic,"In the Serbian language, determine whether the expression [свакој чорби мирођија] in this context [За разлику од оваквих људи, мирођија је заиста добродошла у свакој чорби и различитим другим јелима.] is used idiomatically or literally. Return only: idiomatic or literal.",idiomatic,0.9419491291046143
116,свакој тици кобац,"Сва је прилика да не бих толико узлетао у висине живота, већ ако не бих да будем „свакој тици кобац“, колико у дубине му, тражећи бездану дно, јер с пуним тобоцем лакше се рони.",,idiomatic,"In the Serbian language, determine whether the expression [свакој тици кобац] in this context [Сва је прилика да не бих толико узлетао у висине живота, већ ако не бих да будем „свакој тици кобац“, колико у дубине му, тражећи бездану дно, јер с пуним тобоцем лакше се рони.] is used idiomatically or literally. Return only: idiomatic or literal.",idiomatic,0.8617458343505859
117,свакој тици кобац,"А кад који почне са моралног гледишта о цели човечијег живота мудровати, у очи истину говорити, пороке осуђивати, неправичности исправљати и свакој тици кобац бити, то ти је онда други ""Дон Гихоте"", који против дивова и ветрењача војује.",,idiomatic,"In the Serbian language, determine whether the expression [свакој тици кобац] in this context [А кад који почне са моралног гледишта о цели човечијег живота мудровати, у очи истину говорити, пороке осуђивати, неправичности исправљати и свакој тици кобац бити, то ти је онда други ""Дон Гихоте"", који против дивова и ветрењача војује.] is used idiomatically or literally. Return only: idiomatic or literal.",idiomatic,0.8131787776947021
118,свакој тици кобац,"Кобац је птица грабљивица Accipiter nisus која напада друге птице, кокоши, мишеве.",,idiomatic,"In the Serbian language, determine whether the expression [свакој тици кобац] in this context [Кобац је птица грабљивица Accipiter nisus која напада друге птице, кокоши, мишеве.] is used idiomatically or literally. Return only: idiomatic or literal.",idiomatic,1.1136319637298584
119,свакој тици кобац,"Кобац је једна од наших најмањих грабљивица, а његов плен су углавном врапци и птице величине од сенице до коса.",,idiomatic,"In the Serbian language, determine whether the expression [свакој тици кобац] in this context [Кобац је једна од наших најмањих грабљивица, а његов плен су углавном врапци и птице величине од сенице до коса.] is used idiomatically or literally. Return only: idiomatic or literal.",idiomatic,1.0899021625518799
120,не ничи ђе те не сију,"Луда жено, да те човјек само пита: који те ђаво тјера да ничеш тамо гдје те не сију?!",,idiomatic,"In the Serbian language, determine whether the expression [не ничи ђе те не сију] in this context [Луда жено, да те човјек само пита: који те ђаво тјера да ничеш тамо гдје те не сију?!] is used idiomatically or literally. Return only: idiomatic or literal.",idiomatic,0.9726731777191162
121,не ничи ђе те не сију,"Не ничи, гдје те не сију.",,idiomatic,"In the Serbian language, determine whether the expression [не ничи ђе те не сију] in this context [Не ничи, гдје те не сију.] is used idiomatically or literally. Return only: idiomatic or literal.",idiomatic,1.12394380569458
122,не ничи где те не сеју,"Није то мој соколе, већ ти хоћеш да си у свакој чорби мирођија, ти ничеш и онде где те не сеју.",,idiomatic,"In the Serbian language, determine whether the expression [не ничи где те не сеју] in this context [Није то мој соколе, већ ти хоћеш да си у свакој чорби мирођија, ти ничеш и онде где те не сеју.] is used idiomatically or literally. Return only: idiomatic or literal.",idiomatic,1.8112308979034424
123,не ничи где те не сеју,"Не ничи, гдје те не сију, да ти се не буде с правом приговарало: Он мора свуда носом забости.",,idiomatic,"In the Serbian language, determine whether the expression [не ничи где те не сеју] in this context [Не ничи, гдје те не сију, да ти се не буде с правом приговарало: Он мора свуда носом забости.] is used idiomatically or literally. Return only: idiomatic or literal.",idiomatic,0.8358340263366699
124,не ничи где те не сеју,Самониклица је биљка која се не сеје него никне сама.,,idiomatic,"In the Serbian language, determine whether the expression [не ничи где те не сеју] in this context [Самониклица је биљка која се не сеје него никне сама.] is used idiomatically or literally. Return only: idiomatic or literal.",idiomatic,0.9556090831756592
125,не ничи где те не сеју,Највише има амброзије и самониклог сунцокрета на парцели где није посејан сунцокрет више од 15 год.,,literal,"In the Serbian language, determine whether the expression [не ничи где те не сеју] in this context [Највише има амброзије и самониклог сунцокрета на парцели где није посејан сунцокрет више од 15 год.] is used idiomatically or literally. Return only: idiomatic or literal.",literal,0.8729002475738525
126,постпорођајна депресија,"Постпорођајну депресију која би могла и да потраје, рецимо, три, четири године.",,literal,"In the Serbian language, determine whether the expression [постпорођајна депресија] in this context [Постпорођајну депресију која би могла и да потраје, рецимо, три, четири године.] is used idiomatically or literally. Return only: idiomatic or literal.",literal,0.7042858600616455
127,постпорођајна депресија,"Имао је све симптоме постпорођајне депресије, након што се пјесма коначно родила из његовог пера и није се усудио ни да је прочита, плашећи се да не чује плач лошег стиха.",,idiomatic,"In the Serbian language, determine whether the expression [постпорођајна депресија] in this context [Имао је све симптоме постпорођајне депресије, након што се пјесма коначно родила из његовог пера и није се усудио ни да је прочита, плашећи се да не чује плач лошег стиха.] is used idiomatically or literally. Return only: idiomatic or literal.",idiomatic,0.7296462059020996
128,постпорођајна депресија,"Постпорођајна депресија не односи се само на мајку, него и на дијете, али и на цијелу породицу - додаје она.",,literal,"In the Serbian language, determine whether the expression [постпорођајна депресија] in this context [Постпорођајна депресија не односи се само на мајку, него и на дијете, али и на цијелу породицу - додаје она.] is used idiomatically or literally. Return only: idiomatic or literal.",literal,2.057586908340454
129,постпорођајна депресија,"Онда ми се стање погоршало, јер сам патила од постпорођајне депресије коју нико никада није помињао.",,literal,"In the Serbian language, determine whether the expression [постпорођајна депресија] in this context [Онда ми се стање погоршало, јер сам патила од постпорођајне депресије коју нико никада није помињао.] is used idiomatically or literally. Return only: idiomatic or literal.",literal,0.7726430892944336
130,банана република,"Међутим, ако се величина државе цени по политици која штити националне интересе, онда је Русија те (1994) године била ближе банана републици него великој држави.",,idiomatic,"In the Serbian language, determine whether the expression [банана република] in this context [Међутим, ако се величина државе цени по политици која штити националне интересе, онда је Русија те (1994) године била ближе банана републици него великој држави.] is used idiomatically or literally. Return only: idiomatic or literal.",idiomatic,1.135679006576538
131,банана република,Шпијунске мреже банана-република и Скотланд Јарда.,,idiomatic,"In the Serbian language, determine whether the expression [банана република] in this context [Шпијунске мреже банана-република и Скотланд Јарда.] is used idiomatically or literally. Return only: idiomatic or literal.",idiomatic,1.2719838619232178
132,банана република,"Дугорочније гледано, ми више нећемо само носити мајице Банана Република, већ ћемо живети у банана републикама.",,idiomatic,"In the Serbian language, determine whether the expression [банана република] in this context [Дугорочније гледано, ми више нећемо само носити мајице Банана Република, већ ћемо живети у банана републикама.] is used idiomatically or literally. Return only: idiomatic or literal.",idiomatic,0.786747932434082
133,банана република,"Један од највећих извозника банана је Еквадор, који на светско тржиште пласира трећину од 117 милиона тона укупних количина овог воћа, а после кажу да смо ми ''банана република''?!",,idiomatic,"In the Serbian language, determine whether the expression [банана република] in this context [Један од највећих извозника банана је Еквадор, који на светско тржиште пласира трећину од 117 милиона тона укупних количина овог воћа, а после кажу да смо ми ''банана република''?!] is used idiomatically or literally. Return only: idiomatic or literal.",idiomatic,0.7676341533660889
134,дебели прасац,"Чини му се да ће овога пута морати и он гласати онако као и румени Венецијанац, тај дебели страшљиви прасац који се боји свега на свету, убројавши и жене.",,idiomatic,"In the Serbian language, determine whether the expression [дебели прасац] in this context [Чини му се да ће овога пута морати и он гласати онако као и румени Венецијанац, тај дебели страшљиви прасац који се боји свега на свету, убројавши и жене.] is used idiomatically or literally. Return only: idiomatic or literal.",idiomatic,0.8321878910064697
135,дебели прасац,"Здравствено стање: здрав као парип, јак попут мазге, дебео као прасац, лијен као буба.",,idiomatic,"In the Serbian language, determine whether the expression [дебели прасац] in this context [Здравствено стање: здрав као парип, јак попут мазге, дебео као прасац, лијен као буба.] is used idiomatically or literally. Return only: idiomatic or literal.",idiomatic,0.9153001308441162
136,дебели прасац,Скиче му два дебела прасца у кочаку.,,idiomatic,"In the Serbian language, determine whether the expression [дебели прасац] in this context [Скиче му два дебела прасца у кочаку.] is used idiomatically or literally. Return only: idiomatic or literal.",idiomatic,1.0527129173278809
137,дебели прасац,"Па, рече крмак, и по трећи пут, а миш шкљоцну зубима, савлађујући неодољиву потребу да том дебелом Прасцу ускрати ту дебелу понизност и сам иступи испред Кокетриса.",,idiomatic,"In the Serbian language, determine whether the expression [дебели прасац] in this context [Па, рече крмак, и по трећи пут, а миш шкљоцну зубима, савлађујући неодољиву потребу да том дебелом Прасцу ускрати ту дебелу понизност и сам иступи испред Кокетриса.] is used idiomatically or literally. Return only: idiomatic or literal.",idiomatic,0.694354772567749
138,као риба на сувом,"Анастас дише као риба на сувом, стално прислушкује, мора бити да је и ово последље чуо.",,idiomatic,"In the Serbian language, determine whether the expression [као риба на сувом] in this context [Анастас дише као риба на сувом, стално прислушкује, мора бити да је и ово последље чуо.] is used idiomatically or literally. Return only: idiomatic or literal.",idiomatic,0.6946749687194824
139,као риба на сувом,"Подигнута је граница одласка у пензију, па сада имамо стотине хиљада људи који су старији од педесет година, а опет драстично млађи од законског прага за пензију, који су сада безнадежно незапослени, као рибе на сувом, и који без озбиљног развоја сектора социјалног предузетништва могу само да просе.",,idiomatic,"In the Serbian language, determine whether the expression [као риба на сувом] in this context [Подигнута је граница одласка у пензију, па сада имамо стотине хиљада људи који су старији од педесет година, а опет драстично млађи од законског прага за пензију, који су сада безнадежно незапослени, као рибе на сувом, и који без озбиљног развоја сектора социјалног предузетништва могу само да просе.] is used idiomatically or literally. Return only: idiomatic or literal.",idiomatic,0.7996463775634766
140,као риба на сувом,"Кад је моруна напола милом, голицањем испод врата, а напола силом одвучена на обалу, рибари је окруже јаким конопцима и труде се да јој бар главу извуку на чврсту земљу и сместа је разбију тојагама, а потом целу рибу избаце на суво и закољу.",,literal,"In the Serbian language, determine whether the expression [као риба на сувом] in this context [Кад је моруна напола милом, голицањем испод врата, а напола силом одвучена на обалу, рибари је окруже јаким конопцима и труде се да јој бар главу извуку на чврсту земљу и сместа је разбију тојагама, а потом целу рибу избаце на суво и закољу.] is used idiomatically or literally. Return only: idiomatic or literal.",literal,0.9630460739135742
141,као риба на сувом,"Краљ је због тога послао војску, како би казнио непослушне грађане, али када је војска стигла, цео град се упустио у будаласте активности, као што је дављење рибе на сувом.",,idiomatic,"In the Serbian language, determine whether the expression [као риба на сувом] in this context [Краљ је због тога послао војску, како би казнио непослушне грађане, али када је војска стигла, цео град се упустио у будаласте активности, као што је дављење рибе на сувом.] is used idiomatically or literally. Return only: idiomatic or literal.",idiomatic,1.218013048171997
142,акције падају,"Кад се мало шушне о источном питању, све акције падају, а са акцијама падају и смањују се њихови трбуси.",,idiomatic,"In the Serbian language, determine whether the expression [акције падају] in this context [Кад се мало шушне о источном питању, све акције падају, а са акцијама падају и смањују се њихови трбуси.] is used idiomatically or literally. Return only: idiomatic or literal.",idiomatic,0.6997129917144775
143,акције падају,"Не само што није добијао одговоре, већ је познато да све интелектуалне акције падају у воду пред неком силом“, нагласио је Ћосић.",,idiomatic,"In the Serbian language, determine whether the expression [акције падају] in this context [Не само што није добијао одговоре, већ је познато да све интелектуалне акције падају у воду пред неком силом“, нагласио је Ћосић.] is used idiomatically or literally. Return only: idiomatic or literal.",idiomatic,0.7779710292816162
144,акције падају,"Акције на европским берзама данашње трговање завршиле су у минусу, чиме су продужиле пад од претходног дана заснованог на губицима компанија у области вештачке интелигенције.",,literal,"In the Serbian language, determine whether the expression [акције падају] in this context [Акције на европским берзама данашње трговање завршиле су у минусу, чиме су продужиле пад од претходног дана заснованог на губицима компанија у области вештачке интелигенције.] is used idiomatically or literally. Return only: idiomatic or literal.",literal,0.9166860580444336
145,акције падају,"Амерички долар ослабио је јуче на светским девизним берзама под утицајем нагађања да би се могући наследник садашњег америчког секретара финансија Џона Сноуа заложио за слабију националну валуту, а акције падају због непрестаних спекулација око каматних стопа.",,literal,"In the Serbian language, determine whether the expression [акције падају] in this context [Амерички долар ослабио је јуче на светским девизним берзама под утицајем нагађања да би се могући наследник садашњег америчког секретара финансија Џона Сноуа заложио за слабију националну валуту, а акције падају због непрестаних спекулација око каматних стопа.] is used idiomatically or literally. Return only: idiomatic or literal.",literal,0.8365449905395508
146,ићи на спавање пре поноћи,"А како бисмо све ово добили од хормона раста, морамо му омогућити да ради свој посао тиме што ћемо одлазити на спавање пре поноћи, тачније око 22 сата, када је он најактивнији.",,literal,"In the Serbian language, determine whether the expression [ићи на спавање пре поноћи] in this context [А како бисмо све ово добили од хормона раста, морамо му омогућити да ради свој посао тиме што ћемо одлазити на спавање пре поноћи, тачније око 22 сата, када је он најактивнији.] is used idiomatically or literally. Return only: idiomatic or literal.",literal,0.7196412086486816
147,ићи на спавање пре поноћи,"Сат пре поноћи треба да већ затече човека у првом сну, а сунце у јутру треба да га пробуди, и рано нам ваља у кревет лећи, рано устати, и тек тако ћемо спавати право и по природи, и устајаћемо потпуно изнутра окрепљени.",,literal,"In the Serbian language, determine whether the expression [ићи на спавање пре поноћи] in this context [Сат пре поноћи треба да већ затече човека у првом сну, а сунце у јутру треба да га пробуди, и рано нам ваља у кревет лећи, рано устати, и тек тако ћемо спавати право и по природи, и устајаћемо потпуно изнутра окрепљени.] is used idiomatically or literally. Return only: idiomatic or literal.",literal,1.092207908630371
148,лећ као кокош,"Ваја у ње поћ раније, јер она леже ко кокош.",,idiomatic,"In the Serbian language, determine whether the expression [лећ као кокош] in this context [Ваја у ње поћ раније, јер она леже ко кокош.] is used idiomatically or literally. Return only: idiomatic or literal.",idiomatic,0.6758887767791748
149,лећ као кокош,"Он се добро наклопа; мастио је брке све до првога мрака, па онда леже да спава рано као кокоши , и спавао је до сутрадан, а пробудио се баш око ручка, тако да је у три корака и једном скоку из постеље прешао за трпезу.",,idiomatic,"In the Serbian language, determine whether the expression [лећ као кокош] in this context [Он се добро наклопа; мастио је брке све до првога мрака, па онда леже да спава рано као кокоши , и спавао је до сутрадан, а пробудио се баш око ручка, тако да је у три корака и једном скоку из постеље прешао за трпезу.] is used idiomatically or literally. Return only: idiomatic or literal.",idiomatic,1.4941942691802979
150,лећ као кокош,"Након свог дневног кљуцкања кокошке рано лежу, учине неколико кругова по поду кокошарника и посаде се до омиљене им подруге.",,literal,"In the Serbian language, determine whether the expression [лећ као кокош] in this context [Након свог дневног кљуцкања кокошке рано лежу, учине неколико кругова по поду кокошарника и посаде се до омиљене им подруге.] is used idiomatically or literally. Return only: idiomatic or literal.",literal,2.030320167541504
151,лећ као кокош,Велика кокошка леже на црвено сунце и оно тоне доле.,,literal,"In the Serbian language, determine whether the expression [лећ као кокош] in this context [Велика кокошка леже на црвено сунце и оно тоне доле.] is used idiomatically or literally. Return only: idiomatic or literal.",literal,0.7699010372161865
152,обешени колачи,"Ко се заноси одласком у иностранство, нека буде сигуран да га у иностранству неће чекати „обешени колачи“.",,idiomatic,"In the Serbian language, determine whether the expression [обешени колачи] in this context [Ко се заноси одласком у иностранство, нека буде сигуран да га у иностранству неће чекати „обешени колачи“.] is used idiomatically or literally. Return only: idiomatic or literal.",idiomatic,0.8370087146759033
153,обешени колачи,"От`оше, једна по једна, тијесна хим би Ругова, као да тамо вису обешени колачи, дрзну се Хак-Шкрељ.",,idiomatic,"In the Serbian language, determine whether the expression [обешени колачи] in this context [От`оше, једна по једна, тијесна хим би Ругова, као да тамо вису обешени колачи, дрзну се Хак-Шкрељ.] is used idiomatically or literally. Return only: idiomatic or literal.",idiomatic,0.9108529090881348
154,обешени колачи,"Дивљач, која се је доносила на астал помазивана је амбром и мукусом, кајгане посипане су не шећером, већ ситним драгим камењем, за посластице пуштане су мале птице, и на ногама њиховим обешени су били колачи: на последку пуштали су јастребове, који су научени били да лове.",,literal,"In the Serbian language, determine whether the expression [обешени колачи] in this context [Дивљач, која се је доносила на астал помазивана је амбром и мукусом, кајгане посипане су не шећером, већ ситним драгим камењем, за посластице пуштане су мале птице, и на ногама њиховим обешени су били колачи: на последку пуштали су јастребове, који су научени били да лове.] is used idiomatically or literally. Return only: idiomatic or literal.",literal,0.8373892307281494
155,обешени колачи,"На сеоској слави, колачи у облику плетеница и срца били су обешени на украсне гране изнад стола као део традиционалног декора.",,literal,"In the Serbian language, determine whether the expression [обешени колачи] in this context [На сеоској слави, колачи у облику плетеница и срца били су обешени на украсне гране изнад стола као део традиционалног декора.] is used idiomatically or literally. Return only: idiomatic or literal.",literal,1.05934476852417
156,мед и млеко,"Социјализам није начело неке секте, нити је нека нова вера, нити опет неки готов рецепт, по ком треба све да се склопи па да на једаред потече мед и млеко по целој Србији.",,idiomatic,"In the Serbian language, determine whether the expression [мед и млеко] in this context [Социјализам није начело неке секте, нити је нека нова вера, нити опет неки готов рецепт, по ком треба све да се склопи па да на једаред потече мед и млеко по целој Србији.] is used idiomatically or literally. Return only: idiomatic or literal.",idiomatic,0.7033059597015381
