language	compound	folder	nc sim	avg img sim	img sim matrix	lit ct sim	idm ct sim	cp sim
Chinese	九牛一毛	九牛一毛	{'96038878319.png': 0.28277117, '26510820913.png': 0.25731158, '98490627148.png': 0.19402118, '59731214310.png': 0.18347885, '30206506042.png': 0.17354895}	{'96038878319.png': 0.49404, '98490627148.png': 0.4868555, '26510820913.png': 0.47608945, '30206506042.png': 0.47489578, '59731214310.png': 0.42091963}	{'96038878319.png': {'30206506042.png': 0.4310595691204071, '59731214310.png': 0.45652374625205994, '98490627148.png': 0.47822052240371704, '26510820913.png': 0.6103561520576477}, '30206506042.png': {'96038878319.png': 0.4310595691204071, '59731214310.png': 0.4081621766090393, '98490627148.png': 0.5911179780960083, '26510820913.png': 0.4692433774471283}, '59731214310.png': {'96038878319.png': 0.45652374625205994, '30206506042.png': 0.4081621766090393, '98490627148.png': 0.4361588656902313, '26510820913.png': 0.38283368945121765}, '98490627148.png': {'96038878319.png': 0.47822052240371704, '30206506042.png': 0.5911179780960083, '59731214310.png': 0.4361588656902313, '26510820913.png': 0.4419245719909668}, '26510820913.png': {'96038878319.png': 0.6103561520576477, '30206506042.png': 0.4692433774471283, '59731214310.png': 0.38283368945121765, '98490627148.png': 0.4419245719909668}}	[]	[{'59731214310.png': 0.19020000100135803, '98490627148.png': 0.17890000343322754, '96038878319.png': 0.16529999673366547, '30206506042.png': 0.13359999656677246, '26510820913.png': 0.11349999904632568}, {'59731214310.png': 0.13089999556541443, '96038878319.png': 0.12049999833106995, '98490627148.png': 0.11640000343322754, '30206506042.png': 0.09369999915361404, '26510820913.png': 0.07339999824762344}]	{'96038878319.png': [0.20049812, 0.25020808, 0.1917505, 0.18702355], '98490627148.png': [0.18727693, 0.17958292, 0.17396797, 0.2022166], '59731214310.png': [0.18584958, 0.14203331, 0.20129389, 0.18108417], '26510820913.png': [0.1689167, 0.21600026, 0.1344805, 0.22056395], '30206506042.png': [0.15362996, 0.1036208, 0.1625202, 0.13375808]}
Chinese	寻欢作乐	寻欢作乐	{'26542896673.png': 0.23870558, '51181310701.png': 0.2050761, '16933350335.png': 0.20051011, '26613372663.png': 0.19905631, '22228497489.png': 0.195528}	{'22228497489.png': 0.6311168, '51181310701.png': 0.628271, '16933350335.png': 0.6087599, '26542896673.png': 0.6040264, '26613372663.png': 0.56154454}	{'51181310701.png': {'16933350335.png': 0.6857628226280212, '26542896673.png': 0.5907674431800842, '26613372663.png': 0.578884482383728, '22228497489.png': 0.657669186592102}, '16933350335.png': {'51181310701.png': 0.6857628226280212, '26542896673.png': 0.5848808288574219, '26613372663.png': 0.5667086243629456, '22228497489.png': 0.5976873636245728}, '26542896673.png': {'51181310701.png': 0.5907674431800842, '16933350335.png': 0.5848808288574219, '26613372663.png': 0.5359658002853394, '22228497489.png': 0.7044915556907654}, '26613372663.png': {'51181310701.png': 0.578884482383728, '16933350335.png': 0.5667086243629456, '26542896673.png': 0.5359658002853394, '22228497489.png': 0.5646190643310547}, '22228497489.png': {'51181310701.png': 0.657669186592102, '16933350335.png': 0.5976873636245728, '26542896673.png': 0.7044915556907654, '26613372663.png': 0.5646190643310547}}	[]	[{'26542896673.png': 0.22200000286102295, '16933350335.png': 0.18170000612735748, '51181310701.png': 0.17949999868869781, '22228497489.png': 0.1768999993801117, '26613372663.png': 0.1670999974012375}, {'26542896673.png': 0.18299999833106995, '22228497489.png': 0.1746000051498413, '51181310701.png': 0.17190000414848328, '26613372663.png': 0.1582999974489212, '16933350335.png': 0.147599995136261}]	{'51181310701.png': [0.21015207, 0.19152483, 0.19590548, 0.16897766], '16933350335.png': [0.20302688, 0.18214849, 0.198875, 0.17951263], '26613372663.png': [0.18213029, 0.18532646, 0.1830987, 0.20345166], '26542896673.png': [0.17165463, 0.24730213, 0.20339556, 0.22326143], '22228497489.png': [0.15401252, 0.22447622, 0.1813629, 0.2158128]}
Chinese	害群之马	害群之马-1	{'28979388891.png': 0.25400275, '30882442294.png': 0.24173662, '13782351993.png': 0.21313721, '86914628348.png': 0.19330671, '35782037147.png': 0.1919667}	{'30882442294.png': 0.6959091, '13782351993.png': 0.67127776, '28979388891.png': 0.659757, '86914628348.png': 0.6553789, '35782037147.png': 0.6184665}	{'28979388891.png': {'30882442294.png': 0.8558940887451172, '13782351993.png': 0.6460133790969849, '35782037147.png': 0.5305428504943848, '86914628348.png': 0.6065779328346252}, '30882442294.png': {'28979388891.png': 0.8558940887451172, '13782351993.png': 0.6775221824645996, '35782037147.png': 0.5905909538269043, '86914628348.png': 0.6596291065216064}, '13782351993.png': {'28979388891.png': 0.6460133790969849, '30882442294.png': 0.6775221824645996, '35782037147.png': 0.679499626159668, '86914628348.png': 0.6820760369300842}, '35782037147.png': {'28979388891.png': 0.5305428504943848, '30882442294.png': 0.5905909538269043, '13782351993.png': 0.679499626159668, '86914628348.png': 0.6732325553894043}, '86914628348.png': {'28979388891.png': 0.6065779328346252, '30882442294.png': 0.6596291065216064, '13782351993.png': 0.6820760369300842, '35782037147.png': 0.6732325553894043}}	[]	[]	{'13782351993.png': [0.20873514, 0.19534343, 0.21405108, 0.14793359], '86914628348.png': [0.19932367, 0.18975082, 0.20891255, 0.14772218], '28979388891.png': [0.19236764, 0.21966562, 0.20431742, 0.2534177], '35782037147.png': [0.18728186, 0.21682712, 0.19195068, 0.118054874], '30882442294.png': [0.1844837, 0.20132692, 0.20232652, 0.25514996]}
Chinese	突然戒断	突然戒断	{'48667998125.png': 0.23627868, '91001733194.png': 0.23610902, '98238373027.png': 0.22484553, '79941848281.png': 0.21229523, '47581455944.png': 0.21207586}	{'47581455944.png': 0.6193493, '91001733194.png': 0.61013496, '79941848281.png': 0.590086, '98238373027.png': 0.57530814, '48667998125.png': 0.54107684}	{'79941848281.png': {'98238373027.png': 0.5640789866447449, '91001733194.png': 0.6325416564941406, '47581455944.png': 0.6683316230773926, '48667998125.png': 0.4953916668891907}, '98238373027.png': {'79941848281.png': 0.5640789866447449, '91001733194.png': 0.575200080871582, '47581455944.png': 0.5970829129219055, '48667998125.png': 0.5648705363273621}, '91001733194.png': {'79941848281.png': 0.6325416564941406, '98238373027.png': 0.575200080871582, '47581455944.png': 0.6703678369522095, '48667998125.png': 0.5624303221702576}, '47581455944.png': {'79941848281.png': 0.6683316230773926, '98238373027.png': 0.5970829129219055, '91001733194.png': 0.6703678369522095, '48667998125.png': 0.541614830493927}, '48667998125.png': {'79941848281.png': 0.4953916668891907, '98238373027.png': 0.5648705363273621, '91001733194.png': 0.5624303221702576, '47581455944.png': 0.541614830493927}}	[{'91001733194.png': 0.22259999811649323, '47581455944.png': 0.21320000290870667, '48667998125.png': 0.21289999783039093, '98238373027.png': 0.17440000176429749, '79941848281.png': 0.13930000364780426}, {'48667998125.png': 0.15839999914169312, '91001733194.png': 0.15600000321865082, '79941848281.png': 0.14920000731945038, '47581455944.png': 0.13099999725818634, '98238373027.png': 0.09860000014305115}, {'91001733194.png': 0.2386000007390976, '47581455944.png': 0.1868000030517578, '48667998125.png': 0.18639999628067017, '98238373027.png': 0.18479999899864197, '79941848281.png': 0.18400000035762787}, {'47581455944.png': 0.19660000503063202, '91001733194.png': 0.18559999763965607, '48667998125.png': 0.17890000343322754, '98238373027.png': 0.14069999754428864, '79941848281.png': 0.13230000436306}]	[]	{'48667998125.png': [0.21396315, 0.19564578, 0.19972639, 0.2486411], '47581455944.png': [0.21096915, 0.19536608, 0.20452198, 0.204227], '98238373027.png': [0.1859559, 0.1931936, 0.19518209, 0.19920829], '91001733194.png': [0.17785825, 0.20123574, 0.16385037, 0.22064304], '79941848281.png': [0.16100492, 0.19396332, 0.17365451, 0.16762072]}
Chinese	大人物	大人物-2	{'94551579307.png': 0.27335036, '40202356583.png': 0.24519417, '56123300272.png': 0.23902366, '79606315830.png': 0.22506422, '59641847407.png': 0.2135279}	{'40202356583.png': 0.61372435, '56123300272.png': 0.59853476, '94551579307.png': 0.59274197, '59641847407.png': 0.5732259, '79606315830.png': 0.53922325}	{'79606315830.png': {'40202356583.png': 0.6176978349685669, '59641847407.png': 0.5168250203132629, '56123300272.png': 0.493059903383255, '94551579307.png': 0.5293102860450745}, '40202356583.png': {'79606315830.png': 0.6176978349685669, '59641847407.png': 0.5649638175964355, '56123300272.png': 0.6632123589515686, '94551579307.png': 0.6090232729911804}, '59641847407.png': {'79606315830.png': 0.5168250203132629, '40202356583.png': 0.5649638175964355, '56123300272.png': 0.608173668384552, '94551579307.png': 0.6029413342475891}, '56123300272.png': {'79606315830.png': 0.493059903383255, '40202356583.png': 0.6632123589515686, '59641847407.png': 0.608173668384552, '94551579307.png': 0.6296930909156799}, '94551579307.png': {'79606315830.png': 0.5293102860450745, '40202356583.png': 0.6090232729911804, '59641847407.png': 0.6029413342475891, '56123300272.png': 0.6296930909156799}}	[]	[]	{'94551579307.png': [0.20207705, 0.23959543, 0.20786092], '56123300272.png': [0.1983145, 0.1821627, 0.18295765], '59641847407.png': [0.1822961, 0.20298654, 0.19948125], '40202356583.png': [0.17201598, 0.21672077, 0.19044423], '79606315830.png': [0.16944778, 0.19160122, 0.17827347]}
Chinese	命悬一线	命悬一线	{'33655775586.png': 0.29552713, '21224907367.png': 0.2749057, '57705724820.png': 0.24332151, '90017977651.png': 0.18876413, '55918311676.png': 0.17179494}	{'90017977651.png': 0.65973985, '21224907367.png': 0.6581406, '57705724820.png': 0.6488118, '33655775586.png': 0.58398116, '55918311676.png': 0.5814172}	{'90017977651.png': {'57705724820.png': 0.6903671026229858, '21224907367.png': 0.7076018452644348, '55918311676.png': 0.635651707649231, '33655775586.png': 0.6053385734558105}, '57705724820.png': {'90017977651.png': 0.6903671026229858, '21224907367.png': 0.706026017665863, '55918311676.png': 0.5680637955665588, '33655775586.png': 0.6307904124259949}, '21224907367.png': {'90017977651.png': 0.7076018452644348, '57705724820.png': 0.706026017665863, '55918311676.png': 0.6205461025238037, '33655775586.png': 0.5983884930610657}, '55918311676.png': {'90017977651.png': 0.635651707649231, '57705724820.png': 0.5680637955665588, '21224907367.png': 0.6205461025238037, '33655775586.png': 0.5014070272445679}, '33655775586.png': {'90017977651.png': 0.6053385734558105, '57705724820.png': 0.6307904124259949, '21224907367.png': 0.5983884930610657, '55918311676.png': 0.5014070272445679}}	[]	[{'33655775586.png': 0.15870000422000885, '55918311676.png': 0.12950000166893005, '57705724820.png': 0.09529999643564224, '21224907367.png': 0.08619999885559082, '90017977651.png': 0.06750000268220901}, {'57705724820.png': 0.2070000022649765, '21224907367.png': 0.2029000073671341, '33655775586.png': 0.1851000040769577, '55918311676.png': 0.17669999599456787, '90017977651.png': 0.1590999960899353}, {'21224907367.png': 0.18930000066757202, '33655775586.png': 0.13050000369548798, '55918311676.png': 0.12600000202655792, '57705724820.png': 0.11919999867677689, '90017977651.png': 0.10909999907016754}, {'33655775586.png': 0.20190000534057617, '21224907367.png': 0.19359999895095825, '57705724820.png': 0.18809999525547028, '55918311676.png': 0.1768999993801117, '90017977651.png': 0.16040000319480896}]	{'57705724820.png': [0.23161979, 0.19468156, 0.19386269, 0.2091349], '33655775586.png': [0.22067994, 0.2447736, 0.2082642, 0.22927026], '21224907367.png': [0.20593193, 0.20103887, 0.18683836, 0.17922732], '55918311676.png': [0.18628417, 0.13525337, 0.19257177, 0.19719432], '90017977651.png': [0.1833513, 0.17970484, 0.1785546, 0.17257825]}
Chinese	勤劳的小蜜蜂	勤劳的小蜜蜂	{'76751266015.png': 0.2817123, '45215412300.png': 0.24031438, '70872537694.png': 0.2025229, '69669297463.png': 0.16946308, '51762523549.png': 0.15996641}	{'76751266015.png': 0.5774796, '45215412300.png': 0.55165505, '70872537694.png': 0.54179597, '51762523549.png': 0.5383627, '69669297463.png': 0.50768954}	{'51762523549.png': {'76751266015.png': 0.5461221933364868, '70872537694.png': 0.503534197807312, '69669297463.png': 0.5459692478179932, '45215412300.png': 0.5578250885009766}, '76751266015.png': {'51762523549.png': 0.5461221933364868, '70872537694.png': 0.6281405091285706, '69669297463.png': 0.5154460072517395, '45215412300.png': 0.6202096343040466}, '70872537694.png': {'51762523549.png': 0.503534197807312, '76751266015.png': 0.6281405091285706, '69669297463.png': 0.48813334107398987, '45215412300.png': 0.5473757982254028}, '69669297463.png': {'51762523549.png': 0.5459692478179932, '76751266015.png': 0.5154460072517395, '70872537694.png': 0.48813334107398987, '45215412300.png': 0.4812096655368805}, '45215412300.png': {'51762523549.png': 0.5578250885009766, '76751266015.png': 0.6202096343040466, '70872537694.png': 0.5473757982254028, '69669297463.png': 0.4812096655368805}}	[{'45215412300.png': 0.27300000190734863, '76751266015.png': 0.22450000047683716, '70872537694.png': 0.11779999732971191, '51762523549.png': 0.11749999970197678, '69669297463.png': 0.0803999975323677}, {'45215412300.png': 0.24899999797344208, '76751266015.png': 0.22089999914169312, '51762523549.png': 0.13109999895095825, '70872537694.png': 0.12280000001192093, '69669297463.png': 0.08640000224113464}]	[{'76751266015.png': 0.2565000057220459, '51762523549.png': 0.2021999955177307, '45215412300.png': 0.17990000545978546, '70872537694.png': 0.15389999747276306, '69669297463.png': 0.10409999638795853}, {'76751266015.png': 0.24240000545978546, '45215412300.png': 0.21459999680519104, '70872537694.png': 0.1648000031709671, '51762523549.png': 0.14550000429153442, '69669297463.png': 0.13220000267028809}]	{'69669297463.png': [0.22633502, 0.2037318, 0.15428218, 0.18741146, 0.1394243, 0.15488318], '76751266015.png': [0.2130396, 0.17117883, 0.14747226, 0.1853692, 0.2414438, 0.25835514], '45215412300.png': [0.19292715, 0.17475495, 0.18901059, 0.18836239, 0.20690994, 0.24396484], '70872537694.png': [0.18955371, 0.17181474, 0.15545581, 0.19900185, 0.17654917, 0.17830029], '51762523549.png': [0.1819868, 0.19190426, 0.16171275, 0.19347598, 0.15927549, 0.17985979]}
Chinese	华而不实	华而不实	{'88692275683.png': 0.23960184, '28174152478.png': 0.23205969, '30102013684.png': 0.22243069, '58215381957.png': 0.22001617, '95256083851.png': 0.19213593}	{'95256083851.png': 0.55062234, '30102013684.png': 0.5413552, '28174152478.png': 0.53338367, '58215381957.png': 0.5136579, '88692275683.png': 0.42681396}	{'88692275683.png': {'30102013684.png': 0.46080654859542847, '58215381957.png': 0.4177391231060028, '28174152478.png': 0.4196743965148926, '95256083851.png': 0.4090358316898346}, '30102013684.png': {'88692275683.png': 0.46080654859542847, '58215381957.png': 0.539918065071106, '28174152478.png': 0.5785651803016663, '95256083851.png': 0.5861311554908752}, '58215381957.png': {'88692275683.png': 0.4177391231060028, '30102013684.png': 0.539918065071106, '28174152478.png': 0.5124736428260803, '95256083851.png': 0.5845008492469788}, '28174152478.png': {'88692275683.png': 0.4196743965148926, '30102013684.png': 0.5785651803016663, '58215381957.png': 0.5124736428260803, '95256083851.png': 0.6228214502334595}, '95256083851.png': {'88692275683.png': 0.4090358316898346, '30102013684.png': 0.5861311554908752, '58215381957.png': 0.5845008492469788, '28174152478.png': 0.6228214502334595}}	[]	[{'30102013684.png': 0.1995999962091446, '58215381957.png': 0.17389999330043793, '28174152478.png': 0.17080000042915344, '95256083851.png': 0.1680999994277954, '88692275683.png': 0.15389999747276306}, {'88692275683.png': 0.21690000593662262, '30102013684.png': 0.18610000610351562, '28174152478.png': 0.17229999601840973, '95256083851.png': 0.17100000381469727, '58215381957.png': 0.16670000553131104}]	{'30102013684.png': [0.22709003, 0.17503524, 0.17695576, 0.19492202], '88692275683.png': [0.200314, 0.17484587, 0.1990579, 0.17761135], '28174152478.png': [0.19488384, 0.17744872, 0.17123878, 0.19817472], '95256083851.png': [0.1766778, 0.18759027, 0.19070385, 0.18081632], '58215381957.png': [0.15948683, 0.1755814, 0.20320968, 0.20021883]}
Chinese	道路反光标记	道路反光标记	{'67403558212.png': 0.25440052, '51131344804.png': 0.24857342, '59492661352.png': 0.23357973, '70189136261.png': 0.22182819, '63270568336.png': 0.13616063}	{'67403558212.png': 0.64804035, '70189136261.png': 0.6421075, '59492661352.png': 0.6292787, '51131344804.png': 0.5869679, '63270568336.png': 0.47510016}	{'67403558212.png': {'63270568336.png': 0.4535605311393738, '51131344804.png': 0.643747866153717, '70189136261.png': 0.6680735349655151, '59492661352.png': 0.8267794251441956}, '63270568336.png': {'67403558212.png': 0.4535605311393738, '51131344804.png': 0.4625718593597412, '70189136261.png': 0.5478297472000122, '59492661352.png': 0.43643853068351746}, '51131344804.png': {'67403558212.png': 0.643747866153717, '63270568336.png': 0.4625718593597412, '70189136261.png': 0.6700907945632935, '59492661352.png': 0.571461021900177}, '70189136261.png': {'67403558212.png': 0.6680735349655151, '63270568336.png': 0.5478297472000122, '51131344804.png': 0.6700907945632935, '59492661352.png': 0.6824359893798828}, '59492661352.png': {'67403558212.png': 0.8267794251441956, '63270568336.png': 0.43643853068351746, '51131344804.png': 0.571461021900177, '70189136261.png': 0.6824359893798828}}	[{'51131344804.png': 0.2728999853134155, '67403558212.png': 0.2540000081062317, '70189136261.png': 0.2468000054359436, '59492661352.png': 0.2362000048160553, '63270568336.png': 0.1476999968290329}, {'51131344804.png': 0.25459998846054077, '70189136261.png': 0.21969999372959137, '67403558212.png': 0.2125999927520752, '59492661352.png': 0.19750000536441803, '63270568336.png': 0.1137000024318695}]	[]	{'67403558212.png': [0.24154103, 0.24040155, 0.1843057, 0.22592545, 0.16781978, 0.17314926], '59492661352.png': [0.22711349, 0.24458106, 0.17341591, 0.20601547, 0.16369504, 0.15810889], '70189136261.png': [0.18644631, 0.20000942, 0.19405068, 0.20467263, 0.1836459, 0.16150942], '51131344804.png': [0.18079872, 0.19099616, 0.1815804, 0.17066172, 0.2162613, 0.15697244], '63270568336.png': [0.17573796, 0.16821463, 0.21263444, 0.18707192, 0.1487342, 0.19803962]}
Chinese	杯水车薪	杯水车薪	{'43223635416.png': 0.27777374, '97581722340.png': 0.20744954, '10516881044.png': 0.18208465, '88844994786.png': 0.17750956, '19326651842.png': 0.15637138}	{'19326651842.png': 0.5700856, '88844994786.png': 0.5473821, '97581722340.png': 0.5221361, '10516881044.png': 0.46843085, '43223635416.png': 0.4465978}	{'97581722340.png': {'19326651842.png': 0.6094352602958679, '10516881044.png': 0.4242318272590637, '88844994786.png': 0.5936890840530396, '43223635416.png': 0.46118825674057007}, '19326651842.png': {'97581722340.png': 0.6094352602958679, '10516881044.png': 0.6630419492721558, '88844994786.png': 0.6011857986450195, '43223635416.png': 0.40667930245399475}, '10516881044.png': {'97581722340.png': 0.4242318272590637, '19326651842.png': 0.6630419492721558, '88844994786.png': 0.4312896728515625, '43223635416.png': 0.3551599085330963}, '88844994786.png': {'97581722340.png': 0.5936890840530396, '19326651842.png': 0.6011857986450195, '10516881044.png': 0.4312896728515625, '43223635416.png': 0.563363790512085}, '43223635416.png': {'97581722340.png': 0.46118825674057007, '19326651842.png': 0.40667930245399475, '10516881044.png': 0.3551599085330963, '88844994786.png': 0.563363790512085}}	[]	[{'10516881044.png': 0.19269999861717224, '43223635416.png': 0.1800999939441681, '88844994786.png': 0.1639000028371811, '19326651842.png': 0.15459999442100525, '97581722340.png': 0.13840000331401825}, {'10516881044.png': 0.2102999985218048, '19326651842.png': 0.1348000019788742, '43223635416.png': 0.12020000070333481, '97581722340.png': 0.09759999811649323, '88844994786.png': 0.07940000295639038}, {'43223635416.png': 0.17739999294281006, '10516881044.png': 0.17499999701976776, '19326651842.png': 0.1453000009059906, '88844994786.png': 0.12330000102519989, '97581722340.png': 0.08709999918937683}, {'43223635416.png': 0.19339999556541443, '88844994786.png': 0.17030000686645508, '10516881044.png': 0.1444000005722046, '19326651842.png': 0.12680000066757202, '97581722340.png': 0.1256999969482422}]	{'43223635416.png': [0.23038389, 0.16101903, 0.20904718, 0.2554795], '88844994786.png': [0.18612413, 0.14500706, 0.17782292, 0.23408353], '19326651842.png': [0.16769728, 0.17533043, 0.19428262, 0.17857245], '97581722340.png': [0.16243365, 0.16547835, 0.13914646, 0.17675132], '10516881044.png': [0.15496139, 0.14680019, 0.16168626, 0.17577991]}
Chinese	加分	加分	{'46263339705.png': 0.2264342, '86194313490.png': 0.19685745, '48841962709.png': 0.18912724, '66262552721.png': 0.18611377, '90039429370.png': 0.15671593}	{'86194313490.png': 0.65919614, '46263339705.png': 0.64887595, '48841962709.png': 0.6379623, '90039429370.png': 0.58120584, '66262552721.png': 0.505928}	{'66262552721.png': {'90039429370.png': 0.4558873176574707, '46263339705.png': 0.5646011829376221, '48841962709.png': 0.4847807288169861, '86194313490.png': 0.518442690372467}, '90039429370.png': {'66262552721.png': 0.4558873176574707, '46263339705.png': 0.6068548560142517, '48841962709.png': 0.6290923953056335, '86194313490.png': 0.632988691329956}, '46263339705.png': {'66262552721.png': 0.5646011829376221, '90039429370.png': 0.6068548560142517, '48841962709.png': 0.6883352398872375, '86194313490.png': 0.7357126474380493}, '48841962709.png': {'66262552721.png': 0.4847807288169861, '90039429370.png': 0.6290923953056335, '46263339705.png': 0.6883352398872375, '86194313490.png': 0.749640703201294}, '86194313490.png': {'66262552721.png': 0.518442690372467, '90039429370.png': 0.632988691329956, '46263339705.png': 0.7357126474380493, '48841962709.png': 0.749640703201294}}	[{'46263339705.png': 0.22419999539852142, '48841962709.png': 0.19120000302791595, '86194313490.png': 0.19009999930858612, '90039429370.png': 0.18279999494552612, '66262552721.png': 0.1662999987602234}, {'66262552721.png': 0.20029999315738678, '46263339705.png': 0.19660000503063202, '86194313490.png': 0.17470000684261322, '48841962709.png': 0.1737000048160553, '90039429370.png': 0.17020000517368317}]	[{'46263339705.png': 0.2282000035047531, '86194313490.png': 0.21160000562667847, '90039429370.png': 0.1941000074148178, '48841962709.png': 0.188400000333786, '66262552721.png': 0.15549999475479126}, {'46263339705.png': 0.20960000157356262, '86194313490.png': 0.1956000030040741, '48841962709.png': 0.1851000040769577, '66262552721.png': 0.17970000207424164, '90039429370.png': 0.17080000042915344}]	{'66262552721.png': [0.20298907, 0.1867504], '48841962709.png': [0.182544, 0.19435608], '46263339705.png': [0.18052778, 0.20490375], '90039429370.png': [0.17081326, 0.19736089], '86194313490.png': [0.16719188, 0.19733167]}
Chinese	独裁小国	独裁小国	{'96988934399.png': 0.25933415, '44978353805.png': 0.2512343, '22857880462.png': 0.2407524, '78756100128.png': 0.21349926, '46245072417.png': 0.17349909}	{'22857880462.png': 0.5669544, '44978353805.png': 0.53840053, '78756100128.png': 0.5140301, '96988934399.png': 0.5114289, '46245072417.png': 0.47542596}	{'46245072417.png': {'96988934399.png': 0.4991113543510437, '44978353805.png': 0.5265413522720337, '78756100128.png': 0.40650513768196106, '22857880462.png': 0.4695460796356201}, '96988934399.png': {'46245072417.png': 0.4991113543510437, '44978353805.png': 0.622156023979187, '78756100128.png': 0.4233052134513855, '22857880462.png': 0.5011430382728577}, '44978353805.png': {'46245072417.png': 0.5265413522720337, '96988934399.png': 0.622156023979187, '78756100128.png': 0.4670431315898895, '22857880462.png': 0.5378614664077759}, '78756100128.png': {'46245072417.png': 0.40650513768196106, '96988934399.png': 0.4233052134513855, '44978353805.png': 0.4670431315898895, '22857880462.png': 0.7592669725418091}, '22857880462.png': {'46245072417.png': 0.4695460796356201, '96988934399.png': 0.5011430382728577, '44978353805.png': 0.5378614664077759, '78756100128.png': 0.7592669725418091}}	[]	[]	{'22857880462.png': [0.19447449, 0.18605924, 0.1833538, 0.2362948], '78756100128.png': [0.18671915, 0.19201335, 0.15746903, 0.22695115], '46245072417.png': [0.18650368, 0.16575179, 0.20669144, 0.20361212], '96988934399.png': [0.15404719, 0.18470162, 0.18496999, 0.21282324], '44978353805.png': [0.15221792, 0.17253357, 0.1985659, 0.2144419]}
Chinese	牛市	牛市	{'37407579475.png': 0.29993585, '98992561631.png': 0.28134984, '39479397108.png': 0.22466177, '12872477226.png': 0.2009215, '19911317897.png': 0.1615423}	{'37407579475.png': 0.6259713, '98992561631.png': 0.62469685, '12872477226.png': 0.61369705, '39479397108.png': 0.6122361, '19911317897.png': 0.5556319}	{'39479397108.png': {'19911317897.png': 0.5239242911338806, '12872477226.png': 0.7574095129966736, '98992561631.png': 0.5694143772125244, '37407579475.png': 0.5981960892677307}, '19911317897.png': {'39479397108.png': 0.5239242911338806, '12872477226.png': 0.5513783693313599, '98992561631.png': 0.5760021805763245, '37407579475.png': 0.5712228417396545}, '12872477226.png': {'39479397108.png': 0.7574095129966736, '19911317897.png': 0.5513783693313599, '98992561631.png': 0.5824524760246277, '37407579475.png': 0.5635479092597961}, '98992561631.png': {'39479397108.png': 0.5694143772125244, '19911317897.png': 0.5760021805763245, '12872477226.png': 0.5824524760246277, '37407579475.png': 0.7709183692932129}, '37407579475.png': {'39479397108.png': 0.5981960892677307, '19911317897.png': 0.5712228417396545, '12872477226.png': 0.5635479092597961, '98992561631.png': 0.7709183692932129}}	[]	[{'98992561631.png': 0.16979999840259552, '37407579475.png': 0.16369999945163727, '12872477226.png': 0.15729999542236328, '39479397108.png': 0.14880000054836273, '19911317897.png': 0.12099999934434891}, {'12872477226.png': 0.13830000162124634, '39479397108.png': 0.13040000200271606, '37407579475.png': 0.12759999930858612, '98992561631.png': 0.11710000038146973, '19911317897.png': 0.052400000393390656}, {'98992561631.png': 0.2667999863624573, '37407579475.png': 0.2667999863624573, '39479397108.png': 0.2508000135421753, '12872477226.png': 0.2134000062942505, '19911317897.png': 0.1673000007867813}, {'37407579475.png': 0.24160000681877136, '39479397108.png': 0.22360000014305115, '12872477226.png': 0.20440000295639038, '98992561631.png': 0.19709999859333038, '19911317897.png': 0.1340000033378601}]	{'98992561631.png': [0.27803683, 0.17606579], '37407579475.png': [0.24758254, 0.21014751], '19911317897.png': [0.16622144, 0.16745397], '12872477226.png': [0.1622119, 0.18738909], '39479397108.png': [0.15807563, 0.17710812]}
