language	compound	folder	nc sim	avg img sim	img sim matrix	lit ct sim	idm ct sim	cp sim
Chinese	寻欢作乐	寻欢作乐	{'26542896673.png': 0.24579392, '16933350335.png': 0.21893601, '26613372663.png': 0.2179384, '51181310701.png': 0.21363544, '22228497489.png': 0.20964478}	{'22228497489.png': 0.6311168, '51181310701.png': 0.628271, '16933350335.png': 0.6087599, '26542896673.png': 0.6040264, '26613372663.png': 0.56154454}	{'51181310701.png': {'16933350335.png': 0.6857628226280212, '26542896673.png': 0.5907674431800842, '26613372663.png': 0.578884482383728, '22228497489.png': 0.657669186592102}, '16933350335.png': {'51181310701.png': 0.6857628226280212, '26542896673.png': 0.5848808288574219, '26613372663.png': 0.5667086243629456, '22228497489.png': 0.5976873636245728}, '26542896673.png': {'51181310701.png': 0.5907674431800842, '16933350335.png': 0.5848808288574219, '26613372663.png': 0.5359658002853394, '22228497489.png': 0.7044915556907654}, '26613372663.png': {'51181310701.png': 0.578884482383728, '16933350335.png': 0.5667086243629456, '26542896673.png': 0.5359658002853394, '22228497489.png': 0.5646190643310547}, '22228497489.png': {'51181310701.png': 0.657669186592102, '16933350335.png': 0.5976873636245728, '26542896673.png': 0.7044915556907654, '26613372663.png': 0.5646190643310547}}	[]	[{'26542896673.png': 0.21690000593662262, '16933350335.png': 0.18170000612735748, '51181310701.png': 0.1770000010728836, '22228497489.png': 0.16910000145435333, '26613372663.png': 0.1664000004529953}, {'26542896673.png': 0.16590000689029694, '26613372663.png': 0.15870000422000885, '22228497489.png': 0.15839999914169312, '51181310701.png': 0.14980000257492065, '16933350335.png': 0.11760000139474869}]	{'51181310701.png': [0.21588644, 0.18513241], '16933350335.png': [0.19319168, 0.18888494], '26542896673.png': [0.15764566, 0.23503408], '22228497489.png': [0.15601115, 0.1959953], '26613372663.png': [0.15482497, 0.1874169]}
Chinese	害群之马	害群之马-1	{'28979388891.png': 0.26869032, '30882442294.png': 0.24934202, '13782351993.png': 0.2009932, '86914628348.png': 0.18869695, '35782037147.png': 0.17462675}	{'30882442294.png': 0.6959091, '13782351993.png': 0.67127776, '28979388891.png': 0.659757, '86914628348.png': 0.6553789, '35782037147.png': 0.6184665}	{'28979388891.png': {'30882442294.png': 0.8558940887451172, '13782351993.png': 0.6460133790969849, '35782037147.png': 0.5305428504943848, '86914628348.png': 0.6065779328346252}, '30882442294.png': {'28979388891.png': 0.8558940887451172, '13782351993.png': 0.6775221824645996, '35782037147.png': 0.5905909538269043, '86914628348.png': 0.6596291065216064}, '13782351993.png': {'28979388891.png': 0.6460133790969849, '30882442294.png': 0.6775221824645996, '35782037147.png': 0.679499626159668, '86914628348.png': 0.6820760369300842}, '35782037147.png': {'28979388891.png': 0.5305428504943848, '30882442294.png': 0.5905909538269043, '13782351993.png': 0.679499626159668, '86914628348.png': 0.6732325553894043}, '86914628348.png': {'28979388891.png': 0.6065779328346252, '30882442294.png': 0.6596291065216064, '13782351993.png': 0.6820760369300842, '35782037147.png': 0.6732325553894043}}	[]	[]	{}
Chinese	突然戒断	突然戒断	{'91001733194.png': 0.24054344, '47581455944.png': 0.21692465, '48667998125.png': 0.2157982, '79941848281.png': 0.21550821, '98238373027.png': 0.2124325}	{'47581455944.png': 0.6193493, '91001733194.png': 0.61013496, '79941848281.png': 0.590086, '98238373027.png': 0.57530814, '48667998125.png': 0.54107684}	{'79941848281.png': {'98238373027.png': 0.5640789866447449, '91001733194.png': 0.6325416564941406, '47581455944.png': 0.6683316230773926, '48667998125.png': 0.4953916668891907}, '98238373027.png': {'79941848281.png': 0.5640789866447449, '91001733194.png': 0.575200080871582, '47581455944.png': 0.5970829129219055, '48667998125.png': 0.5648705363273621}, '91001733194.png': {'79941848281.png': 0.6325416564941406, '98238373027.png': 0.575200080871582, '47581455944.png': 0.6703678369522095, '48667998125.png': 0.5624303221702576}, '47581455944.png': {'79941848281.png': 0.6683316230773926, '98238373027.png': 0.5970829129219055, '91001733194.png': 0.6703678369522095, '48667998125.png': 0.541614830493927}, '48667998125.png': {'79941848281.png': 0.4953916668891907, '98238373027.png': 0.5648705363273621, '91001733194.png': 0.5624303221702576, '47581455944.png': 0.541614830493927}}	[{'91001733194.png': 0.2240999937057495, '48667998125.png': 0.2094999998807907, '47581455944.png': 0.20810000598430634, '98238373027.png': 0.17479999363422394, '79941848281.png': 0.14329999685287476}, {'48667998125.png': 0.16089999675750732, '91001733194.png': 0.1598999947309494, '79941848281.png': 0.1378999948501587, '47581455944.png': 0.12319999933242798, '98238373027.png': 0.08969999849796295}, {'91001733194.png': 0.21879999339580536, '47581455944.png': 0.17960000038146973, '98238373027.png': 0.17759999632835388, '79941848281.png': 0.1670999974012375, '48667998125.png': 0.16439999639987946}, {'47581455944.png': 0.22380000352859497, '91001733194.png': 0.18459999561309814, '48667998125.png': 0.1835000067949295, '98238373027.png': 0.1412000060081482, '79941848281.png': 0.14110000431537628}]	[]	{'47581455944.png': [0.22597633, 0.19714633], '48667998125.png': [0.21382853, 0.22335324], '91001733194.png': [0.20020632, 0.21466073], '98238373027.png': [0.19869737, 0.2169975], '79941848281.png': [0.17708588, 0.17563288]}
Chinese	大人物	大人物-2	{'94551579307.png': 0.2670784, '40202356583.png': 0.2519971, '56123300272.png': 0.24656819, '79606315830.png': 0.2152741, '59641847407.png': 0.19879931}	{'40202356583.png': 0.61372435, '56123300272.png': 0.59853476, '94551579307.png': 0.59274197, '59641847407.png': 0.5732259, '79606315830.png': 0.53922325}	{'79606315830.png': {'40202356583.png': 0.6176978349685669, '59641847407.png': 0.5168250203132629, '56123300272.png': 0.493059903383255, '94551579307.png': 0.5293102860450745}, '40202356583.png': {'79606315830.png': 0.6176978349685669, '59641847407.png': 0.5649638175964355, '56123300272.png': 0.6632123589515686, '94551579307.png': 0.6090232729911804}, '59641847407.png': {'79606315830.png': 0.5168250203132629, '40202356583.png': 0.5649638175964355, '56123300272.png': 0.608173668384552, '94551579307.png': 0.6029413342475891}, '56123300272.png': {'79606315830.png': 0.493059903383255, '40202356583.png': 0.6632123589515686, '59641847407.png': 0.608173668384552, '94551579307.png': 0.6296930909156799}, '94551579307.png': {'79606315830.png': 0.5293102860450745, '40202356583.png': 0.6090232729911804, '59641847407.png': 0.6029413342475891, '56123300272.png': 0.6296930909156799}}	[]	[]	{'94551579307.png': [0.23216943, 0.24791652], '40202356583.png': [0.20312458, 0.2085048], '59641847407.png': [0.2009841, 0.2085199], '56123300272.png': [0.19708154, 0.18956736], '79606315830.png': [0.19425279, 0.1900107]}
Chinese	命悬一线	命悬一线	{'33655775586.png': 0.28222394, '21224907367.png': 0.2515361, '57705724820.png': 0.23690179, '90017977651.png': 0.1953733, '55918311676.png': 0.17438617}	{'90017977651.png': 0.65973985, '21224907367.png': 0.6581406, '57705724820.png': 0.6488118, '33655775586.png': 0.58398116, '55918311676.png': 0.5814172}	{'90017977651.png': {'57705724820.png': 0.6903671026229858, '21224907367.png': 0.7076018452644348, '55918311676.png': 0.635651707649231, '33655775586.png': 0.6053385734558105}, '57705724820.png': {'90017977651.png': 0.6903671026229858, '21224907367.png': 0.706026017665863, '55918311676.png': 0.5680637955665588, '33655775586.png': 0.6307904124259949}, '21224907367.png': {'90017977651.png': 0.7076018452644348, '57705724820.png': 0.706026017665863, '55918311676.png': 0.6205461025238037, '33655775586.png': 0.5983884930610657}, '55918311676.png': {'90017977651.png': 0.635651707649231, '57705724820.png': 0.5680637955665588, '21224907367.png': 0.6205461025238037, '33655775586.png': 0.5014070272445679}, '33655775586.png': {'90017977651.png': 0.6053385734558105, '57705724820.png': 0.6307904124259949, '21224907367.png': 0.5983884930610657, '55918311676.png': 0.5014070272445679}}	[]	[{'33655775586.png': 0.15360000729560852, '55918311676.png': 0.12470000237226486, '21224907367.png': 0.0966000035405159, '57705724820.png': 0.08420000225305557, '90017977651.png': 0.06629999727010727}, {'57705724820.png': 0.218299999833107, '21224907367.png': 0.21140000224113464, '33655775586.png': 0.1890999972820282, '55918311676.png': 0.18449999392032623, '90017977651.png': 0.17110000550746918}, {'21224907367.png': 0.18610000610351562, '33655775586.png': 0.1348000019788742, '55918311676.png': 0.12489999830722809, '57705724820.png': 0.11949999630451202, '90017977651.png': 0.10750000178813934}, {'21224907367.png': 0.21140000224113464, '33655775586.png': 0.20059999823570251, '57705724820.png': 0.1988999992609024, '55918311676.png': 0.18320000171661377, '90017977651.png': 0.1762000024318695}]	{'57705724820.png': [0.21781532, 0.1846511, 0.2287318], '33655775586.png': [0.19579649, 0.26207334, 0.2702195], '21224907367.png': [0.19124074, 0.21251154, 0.19991677], '55918311676.png': [0.18221545, 0.15603122, 0.18704316], '90017977651.png': [0.16951516, 0.18370569, 0.20814317]}
Chinese	勤劳的小蜜蜂	勤劳的小蜜蜂	{'76751266015.png': 0.2793023, '45215412300.png': 0.23993698, '70872537694.png': 0.21031749, '69669297463.png': 0.16566339, '51762523549.png': 0.16160321}	{'76751266015.png': 0.5774796, '45215412300.png': 0.55165505, '70872537694.png': 0.54179597, '51762523549.png': 0.5383627, '69669297463.png': 0.50768954}	{'51762523549.png': {'76751266015.png': 0.5461221933364868, '70872537694.png': 0.503534197807312, '69669297463.png': 0.5459692478179932, '45215412300.png': 0.5578250885009766}, '76751266015.png': {'51762523549.png': 0.5461221933364868, '70872537694.png': 0.6281405091285706, '69669297463.png': 0.5154460072517395, '45215412300.png': 0.6202096343040466}, '70872537694.png': {'51762523549.png': 0.503534197807312, '76751266015.png': 0.6281405091285706, '69669297463.png': 0.48813334107398987, '45215412300.png': 0.5473757982254028}, '69669297463.png': {'51762523549.png': 0.5459692478179932, '76751266015.png': 0.5154460072517395, '70872537694.png': 0.48813334107398987, '45215412300.png': 0.4812096655368805}, '45215412300.png': {'51762523549.png': 0.5578250885009766, '76751266015.png': 0.6202096343040466, '70872537694.png': 0.5473757982254028, '69669297463.png': 0.4812096655368805}}	[{'45215412300.png': 0.25999999046325684, '76751266015.png': 0.2053000032901764, '51762523549.png': 0.12039999663829803, '70872537694.png': 0.11309999972581863, '69669297463.png': 0.06840000301599503}, {'45215412300.png': 0.2572999894618988, '76751266015.png': 0.22110000252723694, '51762523549.png': 0.13459999859333038, '70872537694.png': 0.11509999632835388, '69669297463.png': 0.06930000334978104}]	[{'76751266015.png': 0.2784999907016754, '51762523549.png': 0.20399999618530273, '45215412300.png': 0.1808999925851822, '70872537694.png': 0.14059999585151672, '69669297463.png': 0.11079999804496765}, {'76751266015.png': 0.24420000612735748, '45215412300.png': 0.22120000422000885, '70872537694.png': 0.15219999849796295, '51762523549.png': 0.149399995803833, '69669297463.png': 0.12240000069141388}]	{'69669297463.png': [0.23693728, 0.16327845, 0.10437611, 0.14884642, 0.146094], '76751266015.png': [0.2161809, 0.15456879, 0.19734828, 0.26001775, 0.2687138], '70872537694.png': [0.1872609, 0.16731648, 0.1837646, 0.19880213, 0.178025], '51762523549.png': [0.18679537, 0.15604968, 0.14789411, 0.1778193, 0.1725212], '45215412300.png': [0.17884332, 0.19566381, 0.1870488, 0.24177262, 0.25141108]}
Chinese	华而不实	华而不实	{'30102013684.png': 0.21822596, '88692275683.png': 0.21397129, '28174152478.png': 0.20951441, '58215381957.png': 0.2017024, '95256083851.png': 0.18858737}	{'95256083851.png': 0.55062234, '30102013684.png': 0.5413552, '28174152478.png': 0.53338367, '58215381957.png': 0.5136579, '88692275683.png': 0.42681396}	{'88692275683.png': {'30102013684.png': 0.46080654859542847, '58215381957.png': 0.4177391231060028, '28174152478.png': 0.4196743965148926, '95256083851.png': 0.4090358316898346}, '30102013684.png': {'88692275683.png': 0.46080654859542847, '58215381957.png': 0.539918065071106, '28174152478.png': 0.5785651803016663, '95256083851.png': 0.5861311554908752}, '58215381957.png': {'88692275683.png': 0.4177391231060028, '30102013684.png': 0.539918065071106, '28174152478.png': 0.5124736428260803, '95256083851.png': 0.5845008492469788}, '28174152478.png': {'88692275683.png': 0.4196743965148926, '30102013684.png': 0.5785651803016663, '58215381957.png': 0.5124736428260803, '95256083851.png': 0.6228214502334595}, '95256083851.png': {'88692275683.png': 0.4090358316898346, '30102013684.png': 0.5861311554908752, '58215381957.png': 0.5845008492469788, '28174152478.png': 0.6228214502334595}}	[]	[{'30102013684.png': 0.20600000023841858, '95256083851.png': 0.17030000686645508, '58215381957.png': 0.1695999950170517, '88692275683.png': 0.15870000422000885, '28174152478.png': 0.1525000035762787}, {'88692275683.png': 0.18950000405311584, '30102013684.png': 0.1881999969482422, '28174152478.png': 0.1720000058412552, '58215381957.png': 0.16449999809265137, '95256083851.png': 0.1597999930381775}]	{'58215381957.png': [0.21993421], '30102013684.png': [0.19674107], '28174152478.png': [0.19635151], '88692275683.png': [0.1891509], '95256083851.png': [0.18895455]}
Chinese	道路反光标记	道路反光标记	{'51131344804.png': 0.26626807, '67403558212.png': 0.24150133, '59492661352.png': 0.23405857, '70189136261.png': 0.22259466, '63270568336.png': 0.13956195}	{'67403558212.png': 0.64804035, '70189136261.png': 0.6421075, '59492661352.png': 0.6292787, '51131344804.png': 0.5869679, '63270568336.png': 0.47510016}	{'67403558212.png': {'63270568336.png': 0.4535605311393738, '51131344804.png': 0.643747866153717, '70189136261.png': 0.6680735349655151, '59492661352.png': 0.8267794251441956}, '63270568336.png': {'67403558212.png': 0.4535605311393738, '51131344804.png': 0.4625718593597412, '70189136261.png': 0.5478297472000122, '59492661352.png': 0.43643853068351746}, '51131344804.png': {'67403558212.png': 0.643747866153717, '63270568336.png': 0.4625718593597412, '70189136261.png': 0.6700907945632935, '59492661352.png': 0.571461021900177}, '70189136261.png': {'67403558212.png': 0.6680735349655151, '63270568336.png': 0.5478297472000122, '51131344804.png': 0.6700907945632935, '59492661352.png': 0.6824359893798828}, '59492661352.png': {'67403558212.png': 0.8267794251441956, '63270568336.png': 0.43643853068351746, '51131344804.png': 0.571461021900177, '70189136261.png': 0.6824359893798828}}	[{'51131344804.png': 0.27000001072883606, '67403558212.png': 0.24639999866485596, '59492661352.png': 0.23240000009536743, '70189136261.png': 0.22930000722408295, '63270568336.png': 0.12280000001192093}, {'51131344804.png': 0.2635999917984009, '70189136261.png': 0.22579999268054962, '67403558212.png': 0.19580000638961792, '59492661352.png': 0.18719999492168427, '63270568336.png': 0.11309999972581863}]	[]	{'59492661352.png': [0.2567758, 0.18497343, 0.15945938, 0.1565625], '67403558212.png': [0.24886973, 0.21292141, 0.16013817, 0.15874445], '70189136261.png': [0.20633224, 0.19282357, 0.15483283, 0.18356848], '51131344804.png': [0.20479691, 0.21171814, 0.14419042, 0.1820865], '63270568336.png': [0.15593238, 0.19501847, 0.13594697, 0.18653987]}
Chinese	杯水车薪	杯水车薪	{'43223635416.png': 0.2591228, '97581722340.png': 0.19796863, '10516881044.png': 0.17964503, '19326651842.png': 0.17913374, '88844994786.png': 0.17605515}	{'19326651842.png': 0.5700856, '88844994786.png': 0.5473821, '97581722340.png': 0.5221361, '10516881044.png': 0.46843085, '43223635416.png': 0.4465978}	{'97581722340.png': {'19326651842.png': 0.6094352602958679, '10516881044.png': 0.4242318272590637, '88844994786.png': 0.5936890840530396, '43223635416.png': 0.46118825674057007}, '19326651842.png': {'97581722340.png': 0.6094352602958679, '10516881044.png': 0.6630419492721558, '88844994786.png': 0.6011857986450195, '43223635416.png': 0.40667930245399475}, '10516881044.png': {'97581722340.png': 0.4242318272590637, '19326651842.png': 0.6630419492721558, '88844994786.png': 0.4312896728515625, '43223635416.png': 0.3551599085330963}, '88844994786.png': {'97581722340.png': 0.5936890840530396, '19326651842.png': 0.6011857986450195, '10516881044.png': 0.4312896728515625, '43223635416.png': 0.563363790512085}, '43223635416.png': {'97581722340.png': 0.46118825674057007, '19326651842.png': 0.40667930245399475, '10516881044.png': 0.3551599085330963, '88844994786.png': 0.563363790512085}}	[]	[{'10516881044.png': 0.1873999983072281, '43223635416.png': 0.17059999704360962, '88844994786.png': 0.16259999573230743, '19326651842.png': 0.15880000591278076, '97581722340.png': 0.1387999951839447}, {'10516881044.png': 0.2061000019311905, '19326651842.png': 0.14489999413490295, '43223635416.png': 0.11890000104904175, '97581722340.png': 0.08739999681711197, '88844994786.png': 0.08640000224113464}, {'10516881044.png': 0.19439999759197235, '43223635416.png': 0.1647000014781952, '19326651842.png': 0.15710000693798065, '88844994786.png': 0.12099999934434891, '97581722340.png': 0.08449999988079071}, {'43223635416.png': 0.20489999651908875, '10516881044.png': 0.17720000445842743, '88844994786.png': 0.17479999363422394, '19326651842.png': 0.15960000455379486, '97581722340.png': 0.14669999480247498}]	{'43223635416.png': [0.18817745, 0.22106984, 0.24789779], '97581722340.png': [0.1532304, 0.18586142, 0.15958223], '19326651842.png': [0.14364457, 0.17652363, 0.15677361], '88844994786.png': [0.13330586, 0.17552741, 0.22570841], '10516881044.png': [0.1273829, 0.12637945, 0.15561037]}
Chinese	加分	加分	{'46263339705.png': 0.2026166, '86194313490.png': 0.17427884, '66262552721.png': 0.17414898, '48841962709.png': 0.17003332, '90039429370.png': 0.1470602}	{'86194313490.png': 0.65919614, '46263339705.png': 0.64887595, '48841962709.png': 0.6379623, '90039429370.png': 0.58120584, '66262552721.png': 0.505928}	{'66262552721.png': {'90039429370.png': 0.4558873176574707, '46263339705.png': 0.5646011829376221, '48841962709.png': 0.4847807288169861, '86194313490.png': 0.518442690372467}, '90039429370.png': {'66262552721.png': 0.4558873176574707, '46263339705.png': 0.6068548560142517, '48841962709.png': 0.6290923953056335, '86194313490.png': 0.632988691329956}, '46263339705.png': {'66262552721.png': 0.5646011829376221, '90039429370.png': 0.6068548560142517, '48841962709.png': 0.6883352398872375, '86194313490.png': 0.7357126474380493}, '48841962709.png': {'66262552721.png': 0.4847807288169861, '90039429370.png': 0.6290923953056335, '46263339705.png': 0.6883352398872375, '86194313490.png': 0.749640703201294}, '86194313490.png': {'66262552721.png': 0.518442690372467, '90039429370.png': 0.632988691329956, '46263339705.png': 0.7357126474380493, '48841962709.png': 0.749640703201294}}	[{'46263339705.png': 0.20679999887943268, '48841962709.png': 0.18279999494552612, '86194313490.png': 0.17710000276565552, '90039429370.png': 0.16599999368190765, '66262552721.png': 0.16519999504089355}, {'46263339705.png': 0.19359999895095825, '66262552721.png': 0.17829999327659607, '86194313490.png': 0.1687999963760376, '48841962709.png': 0.15850000083446503, '90039429370.png': 0.1348000019788742}]	[{'46263339705.png': 0.22419999539852142, '86194313490.png': 0.19169999659061432, '90039429370.png': 0.17309999465942383, '48841962709.png': 0.16040000319480896, '66262552721.png': 0.13840000331401825}, {'46263339705.png': 0.2092999964952469, '86194313490.png': 0.20350000262260437, '48841962709.png': 0.18860000371932983, '66262552721.png': 0.18520000576972961, '90039429370.png': 0.1754000037908554}]	{}
Chinese	独裁小国	独裁小国	{'22857880462.png': 0.2362431, '44978353805.png': 0.22502115, '96988934399.png': 0.22216322, '78756100128.png': 0.21443352, '46245072417.png': 0.18421702}	{'22857880462.png': 0.5669544, '44978353805.png': 0.53840053, '78756100128.png': 0.5140301, '96988934399.png': 0.5114289, '46245072417.png': 0.47542596}	{'46245072417.png': {'96988934399.png': 0.4991113543510437, '44978353805.png': 0.5265413522720337, '78756100128.png': 0.40650513768196106, '22857880462.png': 0.4695460796356201}, '96988934399.png': {'46245072417.png': 0.4991113543510437, '44978353805.png': 0.622156023979187, '78756100128.png': 0.4233052134513855, '22857880462.png': 0.5011430382728577}, '44978353805.png': {'46245072417.png': 0.5265413522720337, '96988934399.png': 0.622156023979187, '78756100128.png': 0.4670431315898895, '22857880462.png': 0.5378614664077759}, '78756100128.png': {'46245072417.png': 0.40650513768196106, '96988934399.png': 0.4233052134513855, '44978353805.png': 0.4670431315898895, '22857880462.png': 0.7592669725418091}, '22857880462.png': {'46245072417.png': 0.4695460796356201, '96988934399.png': 0.5011430382728577, '44978353805.png': 0.5378614664077759, '78756100128.png': 0.7592669725418091}}	[]	[]	{'96988934399.png': [0.25102288, 0.19834837], '44978353805.png': [0.19039758, 0.21651989], '46245072417.png': [0.18080306, 0.19533832], '22857880462.png': [0.165331, 0.24018905], '78756100128.png': [0.1587884, 0.23074026]}
Chinese	牛市	牛市	{'37407579475.png': 0.30483747, '98992561631.png': 0.28198192, '39479397108.png': 0.22449583, '12872477226.png': 0.20076056, '19911317897.png': 0.15812692}	{'37407579475.png': 0.6259713, '98992561631.png': 0.62469685, '12872477226.png': 0.61369705, '39479397108.png': 0.6122361, '19911317897.png': 0.5556319}	{'39479397108.png': {'19911317897.png': 0.5239242911338806, '12872477226.png': 0.7574095129966736, '98992561631.png': 0.5694143772125244, '37407579475.png': 0.5981960892677307}, '19911317897.png': {'39479397108.png': 0.5239242911338806, '12872477226.png': 0.5513783693313599, '98992561631.png': 0.5760021805763245, '37407579475.png': 0.5712228417396545}, '12872477226.png': {'39479397108.png': 0.7574095129966736, '19911317897.png': 0.5513783693313599, '98992561631.png': 0.5824524760246277, '37407579475.png': 0.5635479092597961}, '98992561631.png': {'39479397108.png': 0.5694143772125244, '19911317897.png': 0.5760021805763245, '12872477226.png': 0.5824524760246277, '37407579475.png': 0.7709183692932129}, '37407579475.png': {'39479397108.png': 0.5981960892677307, '19911317897.png': 0.5712228417396545, '12872477226.png': 0.5635479092597961, '98992561631.png': 0.7709183692932129}}	[]	[{'37407579475.png': 0.17069999873638153, '98992561631.png': 0.1680999994277954, '39479397108.png': 0.16249999403953552, '12872477226.png': 0.16130000352859497, '19911317897.png': 0.125900000333786}, {'12872477226.png': 0.18639999628067017, '37407579475.png': 0.1808999925851822, '39479397108.png': 0.16140000522136688, '98992561631.png': 0.156700000166893, '19911317897.png': 0.10339999943971634}, {'98992561631.png': 0.2865999937057495, '37407579475.png': 0.2720000147819519, '39479397108.png': 0.24250000715255737, '12872477226.png': 0.19609999656677246, '19911317897.png': 0.15919999778270721}, {'37407579475.png': 0.2513999938964844, '39479397108.png': 0.23770000040531158, '12872477226.png': 0.20170000195503235, '98992561631.png': 0.20000000298023224, '19911317897.png': 0.13459999859333038}]	{}
Chinese	画蛇添足	画蛇添足	{'35987474946.png': 0.28516847, '48411095324.png': 0.17706731, '49602188584.png': 0.17641918, '37916624504.png': 0.14652805, '34644445128.png': 0.11794709}	{'49602188584.png': 0.62362134, '48411095324.png': 0.6031393, '37916624504.png': 0.59213036, '34644445128.png': 0.5836589, '35987474946.png': 0.5432585}	{'48411095324.png': {'49602188584.png': 0.6192094087600708, '37916624504.png': 0.5423952341079712, '34644445128.png': 0.5834710597991943, '35987474946.png': 0.6674813628196716}, '49602188584.png': {'48411095324.png': 0.6192094087600708, '37916624504.png': 0.7218753695487976, '34644445128.png': 0.6283941864967346, '35987474946.png': 0.5250064134597778}, '37916624504.png': {'48411095324.png': 0.5423952341079712, '49602188584.png': 0.7218753695487976, '34644445128.png': 0.6232374906539917, '35987474946.png': 0.4810134172439575}, '34644445128.png': {'48411095324.png': 0.5834710597991943, '49602188584.png': 0.6283941864967346, '37916624504.png': 0.6232374906539917, '35987474946.png': 0.4995328485965729}, '35987474946.png': {'48411095324.png': 0.6674813628196716, '49602188584.png': 0.5250064134597778, '37916624504.png': 0.4810134172439575, '34644445128.png': 0.4995328485965729}}	[]	[{'35987474946.png': 0.273499995470047, '49602188584.png': 0.14630000293254852, '48411095324.png': 0.13860000669956207, '37916624504.png': 0.12780000269412994, '34644445128.png': 0.09279999881982803}, {'35987474946.png': 0.25189998745918274, '49602188584.png': 0.10869999974966049, '37916624504.png': 0.0868000015616417, '48411095324.png': 0.08649999648332596, '34644445128.png': 0.030799999833106995}, {'49602188584.png': 0.1703999936580658, '35987474946.png': 0.16089999675750732, '37916624504.png': 0.15880000591278076, '34644445128.png': 0.1339000016450882, '48411095324.png': 0.13379999995231628}, {'35987474946.png': 0.22429999709129333, '34644445128.png': 0.20190000534057617, '49602188584.png': 0.18770000338554382, '37916624504.png': 0.18770000338554382, '48411095324.png': 0.18279999494552612}]	{'35987474946.png': [0.21129337], '48411095324.png': [0.19891441], '49602188584.png': [0.19702229], '37916624504.png': [0.16952169], '34644445128.png': [0.16195457]}
Chinese	谋生之道	谋生之道	{'63783635329.png': 0.2350616, '74217904944.png': 0.21632278, '16821056139.png': 0.18400468, '51989636373.png': 0.18112803, '49289377128.png': 0.17316334}	{'74217904944.png': 0.651291, '63783635329.png': 0.63708097, '51989636373.png': 0.63198495, '49289377128.png': 0.57750815, '16821056139.png': 0.54387826}	{'74217904944.png': {'51989636373.png': 0.6385455131530762, '49289377128.png': 0.5789119601249695, '16821056139.png': 0.5468655228614807, '63783635329.png': 0.8408411741256714}, '51989636373.png': {'74217904944.png': 0.6385455131530762, '49289377128.png': 0.7254234552383423, '16821056139.png': 0.571696400642395, '63783635329.png': 0.5922743082046509}, '49289377128.png': {'74217904944.png': 0.5789119601249695, '51989636373.png': 0.7254234552383423, '16821056139.png': 0.47371992468833923, '63783635329.png': 0.5319772958755493}, '16821056139.png': {'74217904944.png': 0.5468655228614807, '51989636373.png': 0.571696400642395, '49289377128.png': 0.47371992468833923, '63783635329.png': 0.5832310914993286}, '63783635329.png': {'74217904944.png': 0.8408411741256714, '51989636373.png': 0.5922743082046509, '49289377128.png': 0.5319772958755493, '16821056139.png': 0.5832310914993286}}	[{'63783635329.png': 0.12549999356269836, '74217904944.png': 0.10819999873638153, '51989636373.png': 0.08879999816417694, '16821056139.png': 0.0851999968290329, '49289377128.png': 0.07580000162124634}]	[{'16821056139.png': 0.17520000040531158, '49289377128.png': 0.15950000286102295, '74217904944.png': 0.1574999988079071, '63783635329.png': 0.1477999985218048, '51989636373.png': 0.1111999973654747}, {'63783635329.png': 0.2231999933719635, '74217904944.png': 0.20960000157356262, '51989636373.png': 0.2037999927997589, '49289377128.png': 0.18709999322891235, '16821056139.png': 0.17260000109672546}]	{'63783635329.png': [0.23042054], '74217904944.png': [0.21600527], '49289377128.png': [0.21287332], '16821056139.png': [0.19599305], '51989636373.png': [0.19102684]}
Chinese	千钧一发	千钧一发	{'79027994353.png': 0.22177362, '38392588816.png': 0.21438082, '30652490999.png': 0.20861447, '12531541750.png': 0.18462798, '97499700396.png': 0.18461058}	{'30652490999.png': 0.59907055, '79027994353.png': 0.58213264, '97499700396.png': 0.56318074, '12531541750.png': 0.55898184, '38392588816.png': 0.5448797}	{'30652490999.png': {'38392588816.png': 0.5773269534111023, '97499700396.png': 0.581821620464325, '79027994353.png': 0.664811372756958, '12531541750.png': 0.5723223686218262}, '38392588816.png': {'30652490999.png': 0.5773269534111023, '97499700396.png': 0.5644087791442871, '79027994353.png': 0.5435436367988586, '12531541750.png': 0.49423927068710327}, '97499700396.png': {'30652490999.png': 0.581821620464325, '38392588816.png': 0.5644087791442871, '79027994353.png': 0.5286512970924377, '12531541750.png': 0.5778412818908691}, '79027994353.png': {'30652490999.png': 0.664811372756958, '38392588816.png': 0.5435436367988586, '97499700396.png': 0.5286512970924377, '12531541750.png': 0.5915244221687317}, '12531541750.png': {'30652490999.png': 0.5723223686218262, '38392588816.png': 0.49423927068710327, '97499700396.png': 0.5778412818908691, '79027994353.png': 0.5915244221687317}}	[]	[{'30652490999.png': 0.15620000660419464, '79027994353.png': 0.15060000121593475, '97499700396.png': 0.10670000314712524, '38392588816.png': 0.10010000318288803, '12531541750.png': 0.05400000140070915}, {'30652490999.png': 0.1664000004529953, '79027994353.png': 0.14010000228881836, '12531541750.png': 0.12460000067949295, '97499700396.png': 0.12250000238418579, '38392588816.png': 0.11339999735355377}]	{'30652490999.png': [0.21583742, 0.17905647], '38392588816.png': [0.20930555, 0.18049777], '97499700396.png': [0.20759296, 0.19530597], '79027994353.png': [0.20228826, 0.1657968], '12531541750.png': [0.17640445, 0.18765199]}
