id,nc,sent,rank label,rank pred,input,output,time
52,ρίχνω το μπαλάκι,"Πάντως αν οι καλοί και αθώοι Αρειανοί της διοίκησης Πρωτοδικείου ή οι ""5"" της ΚΜΑ ξαφνικά θυμηθούν ότι υπάρχει ΚΜΑ και αποφασίσουν να ρίξουν το μπαλάκι στον κόσμο ώστε να διώξουν τις ευθύνες από πάνω τους.",,"['14687300491.png', '94204687447.png', '87843004318.png', '73210595631.png', '64268478844.png']","Consider the expression: [ρίχνω το μπαλάκι] in the Greek language, and its meaning in context: [Πάντως αν οι καλοί και αθώοι Αρειανοί της διοίκησης Πρωτοδικείου ή οι ""5"" της ΚΜΑ ξαφνικά θυμηθούν ότι υπάρχει ΚΜΑ και αποφασίσουν να ρίξουν το μπαλάκι στον κόσμο ώστε να διώξουν τις ευθύνες από πάνω τους.]. Rank the following captions based on how well that they relect that meaning. Return only a list of reordered indices, e.g., [1, 3, 2, 4, 5], from most to least similar. Do not include any explanation.","[2, 3, 4, 1, 5]",1.043776512145996
53,ρίχνω το μπαλάκι,"Η Οικονομική Υπηρεσία του Δήμου Λέσβου, ούτε λίγο ούτε πολύ ρίχνει το μπαλάκι στο Δήμαρχο και τη Δημοτική Αρχή, απαιτώντας άμεσα να δοθεί λύση στο πρόβλημα της επάρκειας προσωπικού.",,"['87843004318.png', '94204687447.png', '14687300491.png', '73210595631.png', '64268478844.png']","Consider the expression: [ρίχνω το μπαλάκι] in the Greek language, and its meaning in context: [Η Οικονομική Υπηρεσία του Δήμου Λέσβου, ούτε λίγο ούτε πολύ ρίχνει το μπαλάκι στο Δήμαρχο και τη Δημοτική Αρχή, απαιτώντας άμεσα να δοθεί λύση στο πρόβλημα της επάρκειας προσωπικού.]. Rank the following captions based on how well that they relect that meaning. Return only a list of reordered indices, e.g., [1, 3, 2, 4, 5], from most to least similar. Do not include any explanation.","[3, 5, 1, 4, 2]",1.1316807270050049
54,ρίχνω το μπαλάκι,Στο πάρκο ρίχνω το μπαλάκι στον σκύλο μου και εκείνος τρέχει χαρούμενος να το φέρει πίσω.,,"['73210595631.png', '14687300491.png', '94204687447.png', '87843004318.png', '64268478844.png']","Consider the expression: [ρίχνω το μπαλάκι] in the Greek language, and its meaning in context: [Στο πάρκο ρίχνω το μπαλάκι στον σκύλο μου και εκείνος τρέχει χαρούμενος να το φέρει πίσω.]. Rank the following captions based on how well that they relect that meaning. Return only a list of reordered indices, e.g., [1, 3, 2, 4, 5], from most to least similar. Do not include any explanation.","[3, 1, 5, 4, 2]",1.385505199432373
55,ρίχνω το μπαλάκι,"Κατά τη διάρκεια του αγώνα τένις, ο παίκτης ρίχνει το μπαλάκι ψηλά για να εκτελέσει το σερβίς του.",,"['14687300491.png', '87843004318.png', '94204687447.png', '73210595631.png', '64268478844.png']","Consider the expression: [ρίχνω το μπαλάκι] in the Greek language, and its meaning in context: [Κατά τη διάρκεια του αγώνα τένις, ο παίκτης ρίχνει το μπαλάκι ψηλά για να εκτελέσει το σερβίς του.]. Rank the following captions based on how well that they relect that meaning. Return only a list of reordered indices, e.g., [1, 3, 2, 4, 5], from most to least similar. Do not include any explanation.","[5, 1, 3, 2, 4]",0.9769630432128906
56,από τζάκι,"Για τους πολιτικούς σαν κι εμένα, που δεν προέρχονται από τζάκια και που συνειδητά δεν δέχθηκαν να γίνουν ενεργούμενα του ντόπιου και του ξένου οικονομικού κατεστημένου.",,"['19477967901.png', '46406488646.png', '68909939695.png', '48337723306.png', '10249529620.png']","Consider the expression: [από τζάκι] in the Greek language, and its meaning in context: [Για τους πολιτικούς σαν κι εμένα, που δεν προέρχονται από τζάκια και που συνειδητά δεν δέχθηκαν να γίνουν ενεργούμενα του ντόπιου και του ξένου οικονομικού κατεστημένου.]. Rank the following captions based on how well that they relect that meaning. Return only a list of reordered indices, e.g., [1, 3, 2, 4, 5], from most to least similar. Do not include any explanation.","[5, 4, 2, 1, 3]",4.260388374328613
57,από τζάκι,"Δεν προέρχομαι ούτε από τζάκι πλουσίων, ούτε τα παντελόνιασα από κανέναν για να έχω την πολυτέλεια να μην έχω ανάγκη τη δουλειά μου.",,"['10249529620.png', '68909939695.png', '48337723306.png', '46406488646.png', '19477967901.png']","Consider the expression: [από τζάκι] in the Greek language, and its meaning in context: [Δεν προέρχομαι ούτε από τζάκι πλουσίων, ούτε τα παντελόνιασα από κανέναν για να έχω την πολυτέλεια να μην έχω ανάγκη τη δουλειά μου.]. Rank the following captions based on how well that they relect that meaning. Return only a list of reordered indices, e.g., [1, 3, 2, 4, 5], from most to least similar. Do not include any explanation.","[5, 4, 3, 2, 1]",2.9770967960357666
58,από τζάκι,Τα τρίβουμε με στάχτη από τζάκι.,,"['46406488646.png', '19477967901.png', '68909939695.png', '48337723306.png', '10249529620.png']","Consider the expression: [από τζάκι] in the Greek language, and its meaning in context: [Τα τρίβουμε με στάχτη από τζάκι.]. Rank the following captions based on how well that they relect that meaning. Return only a list of reordered indices, e.g., [1, 3, 2, 4, 5], from most to least similar. Do not include any explanation.","[5, 1, 3, 4, 2]",1.3765196800231934
59,από τζάκι,"Λάβετε υπόψη ότι το σπρέι μαλλιών είναι εξαιρετικά εύφλεκτο, ώστε να μην τοποθετήσετε το δέντρο σας μπροστά από τζάκι ή άλλη πηγή θερμότητας.",,"['48337723306.png', '46406488646.png', '68909939695.png', '10249529620.png', '19477967901.png']","Consider the expression: [από τζάκι] in the Greek language, and its meaning in context: [Λάβετε υπόψη ότι το σπρέι μαλλιών είναι εξαιρετικά εύφλεκτο, ώστε να μην τοποθετήσετε το δέντρο σας μπροστά από τζάκι ή άλλη πηγή θερμότητας.]. Rank the following captions based on how well that they relect that meaning. Return only a list of reordered indices, e.g., [1, 3, 2, 4, 5], from most to least similar. Do not include any explanation.","[5, 2, 4, 1, 3]",4.06413459777832
60,σχέδιο επί χάρτου,Την στιγμή που στα χωριά και της πόλης του Κιλκίς υπήρχε συνωστισμός πολιτικών τοποθετήσεων και αντιπαραθέσεων από επαγγελματίες και ερασιτέχνες πολιτικούς με υποσχέσεις και σχέδια επί χάρτου για το αύριο αυτού του τόπου σε κάποιο άλλο σημείο του τόπου εμφανίστηκε ένα άλλο αποδημητικό είδος του ζωικού βασιλείου.,,"['76092056323.png', '80350123026.png', '81715258796.png', '19840341614.png', '25859398058.png']","Consider the expression: [σχέδιο επί χάρτου] in the Greek language, and its meaning in context: [Την στιγμή που στα χωριά και της πόλης του Κιλκίς υπήρχε συνωστισμός πολιτικών τοποθετήσεων και αντιπαραθέσεων από επαγγελματίες και ερασιτέχνες πολιτικούς με υποσχέσεις και σχέδια επί χάρτου για το αύριο αυτού του τόπου σε κάποιο άλλο σημείο του τόπου εμφανίστηκε ένα άλλο αποδημητικό είδος του ζωικού βασιλείου.]. Rank the following captions based on how well that they relect that meaning. Return only a list of reordered indices, e.g., [1, 3, 2, 4, 5], from most to least similar. Do not include any explanation.","[1, 2, 5, 4, 3]",1.0275652408599854
61,σχέδιο επί χάρτου,"Είναι καλύτερα να ξέρουμε τι δεν έχουμε, παρά να νομίζουμε ότι έχουμε κάτι και στην πραγματικότητα να μην έχουμε τίποτα, και να κάνουμε σχέδια επί χάρτου , τα οποία όμως κανείς δεν θα υπάρχει να τα υλοποιήσει σε επίπεδο κομματικών οργανώσεων λέει στη ""ΒτΚ"" υψηλόβαθμο στέλεχος του κόμματος.",,"['80350123026.png', '76092056323.png', '25859398058.png', '19840341614.png', '81715258796.png']","Consider the expression: [σχέδιο επί χάρτου] in the Greek language, and its meaning in context: [Είναι καλύτερα να ξέρουμε τι δεν έχουμε, παρά να νομίζουμε ότι έχουμε κάτι και στην πραγματικότητα να μην έχουμε τίποτα, και να κάνουμε σχέδια επί χάρτου , τα οποία όμως κανείς δεν θα υπάρχει να τα υλοποιήσει σε επίπεδο κομματικών οργανώσεων λέει στη ""ΒτΚ"" υψηλόβαθμο στέλεχος του κόμματος.]. Rank the following captions based on how well that they relect that meaning. Return only a list of reordered indices, e.g., [1, 3, 2, 4, 5], from most to least similar. Do not include any explanation.","[3, 4, 1, 2, 5]",0.961498498916626
62,σχέδιο επί χάρτου,"Το αρχιτεκτονικό γραφείο παρουσίασε το σχέδιο επί χάρτου, δείχνοντας ακριβώς πού θα τοποθετηθούν τα νέα κτίρια.",,"['76092056323.png', '80350123026.png', '81715258796.png', '25859398058.png', '19840341614.png']","Consider the expression: [σχέδιο επί χάρτου] in the Greek language, and its meaning in context: [Το αρχιτεκτονικό γραφείο παρουσίασε το σχέδιο επί χάρτου, δείχνοντας ακριβώς πού θα τοποθετηθούν τα νέα κτίρια.]. Rank the following captions based on how well that they relect that meaning. Return only a list of reordered indices, e.g., [1, 3, 2, 4, 5], from most to least similar. Do not include any explanation.","[4, 5, 1, 2, 3]",4.097580909729004
63,σχέδιο επί χάρτου,Στο σχέδιο επί χάρτου φαίνονταν οι ζώνες προστασίας γύρω από τον υδροβιότοπο.,,"['80350123026.png', '76092056323.png', '81715258796.png', '25859398058.png', '19840341614.png']","Consider the expression: [σχέδιο επί χάρτου] in the Greek language, and its meaning in context: [Στο σχέδιο επί χάρτου φαίνονταν οι ζώνες προστασίας γύρω από τον υδροβιότοπο.]. Rank the following captions based on how well that they relect that meaning. Return only a list of reordered indices, e.g., [1, 3, 2, 4, 5], from most to least similar. Do not include any explanation.","[3, 1, 4, 2, 5]",1.261498212814331
64,πυρηνική φυσική,Η εγκατασταση δεν ειναι πυρινική φυσική . Σε τελική αναλυση δε παυει να ειναι ενας λεβητας. Ετσι ενας σωστος μαστορας θα κανει σωστη δουλεια.,,"['66932397663.png', '75546108002.png', '39520633077.png', '24325699707.png', '81833374650.png']","Consider the expression: [πυρηνική φυσική] in the Greek language, and its meaning in context: [Η εγκατασταση δεν ειναι πυρινική φυσική . Σε τελική αναλυση δε παυει να ειναι ενας λεβητας. Ετσι ενας σωστος μαστορας θα κανει σωστη δουλεια.]. Rank the following captions based on how well that they relect that meaning. Return only a list of reordered indices, e.g., [1, 3, 2, 4, 5], from most to least similar. Do not include any explanation.","[4, 2, 1, 3, 5]",2.6461520195007324
65,πυρηνική φυσική,"Έχει πολλές έννοιες καινούργιες για τους περισσότερους και απλά θέλει λίγη δουλίτσα και διάβασμα.  Δεν είναι δα και Πυρινική Φυσική. Το Minitab είναι όντως εύκολο, αρκεί να ξέρεις τι πρεσβέβει.",,"['39520633077.png', '24325699707.png', '75546108002.png', '66932397663.png', '81833374650.png']","Consider the expression: [πυρηνική φυσική] in the Greek language, and its meaning in context: [Έχει πολλές έννοιες καινούργιες για τους περισσότερους και απλά θέλει λίγη δουλίτσα και διάβασμα.  Δεν είναι δα και Πυρινική Φυσική. Το Minitab είναι όντως εύκολο, αρκεί να ξέρεις τι πρεσβέβει.]. Rank the following captions based on how well that they relect that meaning. Return only a list of reordered indices, e.g., [1, 3, 2, 4, 5], from most to least similar. Do not include any explanation.","[2, 3, 4, 5, 1]",4.294171094894409
66,πυρηνική φυσική,"Μεταξύ τους αναφέρονται ο Μαξ Πλανκ, πρόεδρος της Επιστημονικής Εταιρίας Κάιζερ Βίλχελμ, που συγκέντρωνε τους θετικούς επιστήμονες, ο Βέρνερ Χάιζενμπεργκ, διαμορφωτής της θεωρίας της κβαντικής φυσικής, από την οποία προέκυψε η πυρηνική φυσική, ο Φίλιπ Λέναρντ, ανταγωνιστής του Αϊνστάιν και ο Κάρλ Φρήντριχ φον Βάιστσέκερ.",,"['75546108002.png', '24325699707.png', '39520633077.png', '66932397663.png', '81833374650.png']","Consider the expression: [πυρηνική φυσική] in the Greek language, and its meaning in context: [Μεταξύ τους αναφέρονται ο Μαξ Πλανκ, πρόεδρος της Επιστημονικής Εταιρίας Κάιζερ Βίλχελμ, που συγκέντρωνε τους θετικούς επιστήμονες, ο Βέρνερ Χάιζενμπεργκ, διαμορφωτής της θεωρίας της κβαντικής φυσικής, από την οποία προέκυψε η πυρηνική φυσική, ο Φίλιπ Λέναρντ, ανταγωνιστής του Αϊνστάιν και ο Κάρλ Φρήντριχ φον Βάιστσέκερ.]. Rank the following captions based on how well that they relect that meaning. Return only a list of reordered indices, e.g., [1, 3, 2, 4, 5], from most to least similar. Do not include any explanation.","[3, 1, 4, 5, 2]",1.036717414855957
67,πυρηνική φυσική,"Μην ξεχνάς ότι διδασκόμαστε Πυρηνική Φυσική , Στοιχειώδη Σωματίδια, Φυσική Στερεάς Κατάστασης, Σήματα, Διαφορικές Εξισώσεις κτλ.",,"['75546108002.png', '39520633077.png', '24325699707.png', '66932397663.png', '81833374650.png']","Consider the expression: [πυρηνική φυσική] in the Greek language, and its meaning in context: [Μην ξεχνάς ότι διδασκόμαστε Πυρηνική Φυσική , Στοιχειώδη Σωματίδια, Φυσική Στερεάς Κατάστασης, Σήματα, Διαφορικές Εξισώσεις κτλ.]. Rank the following captions based on how well that they relect that meaning. Return only a list of reordered indices, e.g., [1, 3, 2, 4, 5], from most to least similar. Do not include any explanation.","[2, 4, 5, 3, 1]",2.654052972793579
68,βρίσκω τοίχο,"Προσωπικά, σε κάθε δημιουργικό μου βήμα έβρισκα τοίχο , ενώ η Ελλάδα ήταν και είναι ο χώρος αποκαταστάσεως των εκάστοτε ημετέρων!!!!",,"['36108335480.png', '84392226911.png', '78771381301.png', '54489942505.png', '63710271375.png']","Consider the expression: [βρίσκω τοίχο] in the Greek language, and its meaning in context: [Προσωπικά, σε κάθε δημιουργικό μου βήμα έβρισκα τοίχο , ενώ η Ελλάδα ήταν και είναι ο χώρος αποκαταστάσεως των εκάστοτε ημετέρων!!!!]. Rank the following captions based on how well that they relect that meaning. Return only a list of reordered indices, e.g., [1, 3, 2, 4, 5], from most to least similar. Do not include any explanation.","[4, 2, 3, 5, 1]",3.081122875213623
69,βρίσκω τοίχο,"Οι πορείες διαμαρτυρίας αποτελούν πραγματικά ένα μέσο διεκδίκησης των αιτημάτων, ειδικά όταν αυτά "" βρίσκουν τοίχο "".",,"['36108335480.png', '84392226911.png', '54489942505.png', '78771381301.png', '63710271375.png']","Consider the expression: [βρίσκω τοίχο] in the Greek language, and its meaning in context: [Οι πορείες διαμαρτυρίας αποτελούν πραγματικά ένα μέσο διεκδίκησης των αιτημάτων, ειδικά όταν αυτά "" βρίσκουν τοίχο "".]. Rank the following captions based on how well that they relect that meaning. Return only a list of reordered indices, e.g., [1, 3, 2, 4, 5], from most to least similar. Do not include any explanation.","[4, 3, 2, 1, 5]",1.347970724105835
70,βρίσκω τοίχο,"Μόλις άναψε τον φακό στο σκοτεινό δωμάτιο, προχώρησε δυο βήματα και βρήκε τοίχο μπροστά του.",,"['36108335480.png', '84392226911.png', '78771381301.png', '54489942505.png', '63710271375.png']","Consider the expression: [βρίσκω τοίχο] in the Greek language, and its meaning in context: [Μόλις άναψε τον φακό στο σκοτεινό δωμάτιο, προχώρησε δυο βήματα και βρήκε τοίχο μπροστά του.]. Rank the following captions based on how well that they relect that meaning. Return only a list of reordered indices, e.g., [1, 3, 2, 4, 5], from most to least similar. Do not include any explanation.","[3, 4, 1, 5, 2]",4.4183409214019775
71,βρίσκω τοίχο,"Οι αρχαιολόγοι έσκαβαν επί ώρες, ώσπου βρήκαν τοίχο θαμμένο στο έδαφος.",,"['36108335480.png', '84392226911.png', '54489942505.png', '78771381301.png', '63710271375.png']","Consider the expression: [βρίσκω τοίχο] in the Greek language, and its meaning in context: [Οι αρχαιολόγοι έσκαβαν επί ώρες, ώσπου βρήκαν τοίχο θαμμένο στο έδαφος.]. Rank the following captions based on how well that they relect that meaning. Return only a list of reordered indices, e.g., [1, 3, 2, 4, 5], from most to least similar. Do not include any explanation.","[2, 3, 1, 5, 4]",1.3276429176330566
72,αγορά ταύρος,"Κατά την άποψή μου, ο χρυσός είναι ακόμα σε μια σούπερ αγορά ταύρων, δήλωσε ο Alan Newman, ο οποίος έχει βγάλει χρήματα για τους πελάτες του για πολύ καιρό με τη σύσταση του μετάλλου.",,"['93212429156.png', '54856590905.png', '16316341839.png', '12010262333.png', '88841454427.png']","Consider the expression: [αγορά ταύρος] in the Greek language, and its meaning in context: [Κατά την άποψή μου, ο χρυσός είναι ακόμα σε μια σούπερ αγορά ταύρων, δήλωσε ο Alan Newman, ο οποίος έχει βγάλει χρήματα για τους πελάτες του για πολύ καιρό με τη σύσταση του μετάλλου.]. Rank the following captions based on how well that they relect that meaning. Return only a list of reordered indices, e.g., [1, 3, 2, 4, 5], from most to least similar. Do not include any explanation.","[5, 2, 4, 1, 3]",4.6552488803863525
73,αγορά ταύρος,"Αναμένουμε ότι η αγορά ταύρων θα συνεχιστεί το 2014, με βασική κινητήρια δύναμη να είναι η διψήφια αύξηση της κερδοφορίας των εταιρειών.",,"['54856590905.png', '93212429156.png', '12010262333.png', '16316341839.png', '88841454427.png']","Consider the expression: [αγορά ταύρος] in the Greek language, and its meaning in context: [Αναμένουμε ότι η αγορά ταύρων θα συνεχιστεί το 2014, με βασική κινητήρια δύναμη να είναι η διψήφια αύξηση της κερδοφορίας των εταιρειών.]. Rank the following captions based on how well that they relect that meaning. Return only a list of reordered indices, e.g., [1, 3, 2, 4, 5], from most to least similar. Do not include any explanation.","[3, 5, 2, 1, 4]",1.313800573348999
74,αγορά ταύρος,Η αγορά ταύρων αναμένεται να ενισχύσει τη μονάδα αναπαραγωγής.,,"['93212429156.png', '54856590905.png', '12010262333.png', '16316341839.png', '88841454427.png']","Consider the expression: [αγορά ταύρος] in the Greek language, and its meaning in context: [Η αγορά ταύρων αναμένεται να ενισχύσει τη μονάδα αναπαραγωγής.]. Rank the following captions based on how well that they relect that meaning. Return only a list of reordered indices, e.g., [1, 3, 2, 4, 5], from most to least similar. Do not include any explanation.","[4, 5, 1, 2, 3]",2.6349334716796875
75,αγορά ταύρος,"Πριν από κάθε αγορά ταύρου, ο κτηνίατρος έκανε λεπτομερή έλεγχο της υγείας του ζώου.",,"['93212429156.png', '54856590905.png', '12010262333.png', '16316341839.png', '88841454427.png']","Consider the expression: [αγορά ταύρος] in the Greek language, and its meaning in context: [Πριν από κάθε αγορά ταύρου, ο κτηνίατρος έκανε λεπτομερή έλεγχο της υγείας του ζώου.]. Rank the following captions based on how well that they relect that meaning. Return only a list of reordered indices, e.g., [1, 3, 2, 4, 5], from most to least similar. Do not include any explanation.","[3, 4, 1, 2, 5]",2.449573516845703
77,σε ενδιαφέρουσα,"Φήμες κατά καιρούς ήθελαν την ηθοποιό να είναι σε ενδιαφέρουσα , ωστόσο η ίδια σε πρόσφατη συνέντευξη της τις διέψευσε δηλώνοντας ικανοποιημένη με την ζωή που έχει.",,"['88468030721.png', '68008246830.png', '15290264966.png', '69429049133.png', '82436854978.png']","Consider the expression: [σε ενδιαφέρουσα] in the Greek language, and its meaning in context: [Φήμες κατά καιρούς ήθελαν την ηθοποιό να είναι σε ενδιαφέρουσα , ωστόσο η ίδια σε πρόσφατη συνέντευξη της τις διέψευσε δηλώνοντας ικανοποιημένη με την ζωή που έχει.]. Rank the following captions based on how well that they relect that meaning. Return only a list of reordered indices, e.g., [1, 3, 2, 4, 5], from most to least similar. Do not include any explanation.","[4, 3, 2, 1, 5]",3.057555675506592
78,σε ενδιαφέρουσα,"Το πρώτο τρίμηνο του 2014 θα είναι πολύ δυνατό στον αισθηματικό τομέα, γιατί ο Ερμής θα είναι σε ενδιαφέρουσα θέση, αλλά θέλει προσοχή: η περίοδος αυτή θα μπορούσε επίσης να φέρει επιπλοκές .",,"['69429049133.png', '68008246830.png', '15290264966.png', '88468030721.png', '82436854978.png']","Consider the expression: [σε ενδιαφέρουσα] in the Greek language, and its meaning in context: [Το πρώτο τρίμηνο του 2014 θα είναι πολύ δυνατό στον αισθηματικό τομέα, γιατί ο Ερμής θα είναι σε ενδιαφέρουσα θέση, αλλά θέλει προσοχή: η περίοδος αυτή θα μπορούσε επίσης να φέρει επιπλοκές .]. Rank the following captions based on how well that they relect that meaning. Return only a list of reordered indices, e.g., [1, 3, 2, 4, 5], from most to least similar. Do not include any explanation.","[1, 4, 2, 3, 5]",1.4837074279785156
79,σε ενδιαφέρουσα,"Βρήκε και αγόρασε ένα Toyota Corolla AE86, το οποίο, για την ώρα, ας πούμε ότι ήταν σε ενδιαφέρουσα μορφή, το γιατί θα το καταλάβετε παρακάτω.",,"['15290264966.png', '88468030721.png', '68008246830.png', '69429049133.png', '82436854978.png']","Consider the expression: [σε ενδιαφέρουσα] in the Greek language, and its meaning in context: [Βρήκε και αγόρασε ένα Toyota Corolla AE86, το οποίο, για την ώρα, ας πούμε ότι ήταν σε ενδιαφέρουσα μορφή, το γιατί θα το καταλάβετε παρακάτω.]. Rank the following captions based on how well that they relect that meaning. Return only a list of reordered indices, e.g., [1, 3, 2, 4, 5], from most to least similar. Do not include any explanation.","[5, 3, 1, 2, 4]",2.480114698410034
80,εργατική μέλισσα,"Από ετών  μάζευε σαν εργατική μέλισσα ό,τι υλικό αφορούσε τον 'Αγιο (προσωπικά αντικείμενα, φωτογραφίες, θαύματα, προσωπικές μαρτυρίες, κειμήλια κ.τ.λ).",,"['99801767080.png', '51665578106.png', '39237855956.png', '16424044208.png', '79584030436.png']","Consider the expression: [εργατική μέλισσα] in the Greek language, and its meaning in context: [Από ετών  μάζευε σαν εργατική μέλισσα ό,τι υλικό αφορούσε τον 'Αγιο (προσωπικά αντικείμενα, φωτογραφίες, θαύματα, προσωπικές μαρτυρίες, κειμήλια κ.τ.λ).]. Rank the following captions based on how well that they relect that meaning. Return only a list of reordered indices, e.g., [1, 3, 2, 4, 5], from most to least similar. Do not include any explanation.","[2, 1, 3, 4, 5]",3.226475954055786
81,εργατική μέλισσα,"Σ'αυτά τα ναυπηγεία, οι ""εξωγήινοι"" οικιστές, χωρίς να πάρουν τίποτε από το ανύπαρκτο άλλωστε τότε κράτος, δούλεψαν σαν εργατικές μέλισσες και κατάφεραν το θαύμα.",,"['51665578106.png', '99801767080.png', '16424044208.png', '39237855956.png', '79584030436.png']","Consider the expression: [εργατική μέλισσα] in the Greek language, and its meaning in context: [Σ'αυτά τα ναυπηγεία, οι ""εξωγήινοι"" οικιστές, χωρίς να πάρουν τίποτε από το ανύπαρκτο άλλωστε τότε κράτος, δούλεψαν σαν εργατικές μέλισσες και κατάφεραν το θαύμα.]. Rank the following captions based on how well that they relect that meaning. Return only a list of reordered indices, e.g., [1, 3, 2, 4, 5], from most to least similar. Do not include any explanation.","[4, 5, 1, 2, 3]",3.4982783794403076
82,εργατική μέλισσα,Εκεί μέσα οι εργατικές μέλισσες και τα πολυάσχολα μυρμήγκια όχι μόνο ζουν και προστατεύονται αλλά δουλεύουν.,,"['51665578106.png', '99801767080.png', '16424044208.png', '39237855956.png', '79584030436.png']","Consider the expression: [εργατική μέλισσα] in the Greek language, and its meaning in context: [Εκεί μέσα οι εργατικές μέλισσες και τα πολυάσχολα μυρμήγκια όχι μόνο ζουν και προστατεύονται αλλά δουλεύουν.]. Rank the following captions based on how well that they relect that meaning. Return only a list of reordered indices, e.g., [1, 3, 2, 4, 5], from most to least similar. Do not include any explanation.","[3, 1, 2, 4, 5]",2.715667724609375
83,εργατική μέλισσα,"Την ώρα που η εργατική μέλισσα σκοτώνεται να μαζέψει γύρη και να φτιάξει τόσα χρήσιμα προϊόντα για τον άνθρωπο, η σφήκα πετάει πέρα-δώθε άσκοπα μόνο για να γίνεται ενοχλητική.",,"['51665578106.png', '99801767080.png', '16424044208.png', '39237855956.png', '79584030436.png']","Consider the expression: [εργατική μέλισσα] in the Greek language, and its meaning in context: [Την ώρα που η εργατική μέλισσα σκοτώνεται να μαζέψει γύρη και να φτιάξει τόσα χρήσιμα προϊόντα για τον άνθρωπο, η σφήκα πετάει πέρα-δώθε άσκοπα μόνο για να γίνεται ενοχλητική.]. Rank the following captions based on how well that they relect that meaning. Return only a list of reordered indices, e.g., [1, 3, 2, 4, 5], from most to least similar. Do not include any explanation.","[2, 3, 1, 5, 4]",2.653437376022339
84,ασκός του Αιόλου,"Ο ασκός του Αιόλου ανοίγει κι ό,τι κατάφεραν να θάψουν τόσα χρόνια, έρχεται στην επιφάνεια να τους καταστρέψει ή να τους αναγεννήσει.",,"['48716405179.png', '31956677371.png', '55507816432.png', '39108112685.png', '92097790607.png']","Consider the expression: [ασκός του Αιόλου] in the Greek language, and its meaning in context: [Ο ασκός του Αιόλου ανοίγει κι ό,τι κατάφεραν να θάψουν τόσα χρόνια, έρχεται στην επιφάνεια να τους καταστρέψει ή να τους αναγεννήσει.]. Rank the following captions based on how well that they relect that meaning. Return only a list of reordered indices, e.g., [1, 3, 2, 4, 5], from most to least similar. Do not include any explanation.","[4, 2, 1, 5, 3]",1.359266757965088
85,ασκός του Αιόλου,Οι πολλές γεωτρήσεις ανοίγουν τον ασκό του Αιόλου και κάνουν το αρσενικό διαλυτό με συνέπεια να φτάνει στις βρύσες των σπιτιών.,,"['48716405179.png', '39108112685.png', '92097790607.png', '55507816432.png', '31956677371.png']","Consider the expression: [ασκός του Αιόλου] in the Greek language, and its meaning in context: [Οι πολλές γεωτρήσεις ανοίγουν τον ασκό του Αιόλου και κάνουν το αρσενικό διαλυτό με συνέπεια να φτάνει στις βρύσες των σπιτιών.]. Rank the following captions based on how well that they relect that meaning. Return only a list of reordered indices, e.g., [1, 3, 2, 4, 5], from most to least similar. Do not include any explanation.","[4, 5, 1, 2, 3]",3.499262571334839
86,ασκός του Αιόλου,Ο Οδυσσέας πήρε τον ασκό του Αιόλου και τον φύλαξε καλά στο αμπάρι του καραβιού.,,"['48716405179.png', '39108112685.png', '31956677371.png', '92097790607.png', '55507816432.png']","Consider the expression: [ασκός του Αιόλου] in the Greek language, and its meaning in context: [Ο Οδυσσέας πήρε τον ασκό του Αιόλου και τον φύλαξε καλά στο αμπάρι του καραβιού.]. Rank the following captions based on how well that they relect that meaning. Return only a list of reordered indices, e.g., [1, 3, 2, 4, 5], from most to least similar. Do not include any explanation.","[5, 2, 1, 3, 4]",1.1090619564056396
87,ασκός του Αιόλου,Στο μουσείο υπήρχε ένα αγγείο που απεικόνιζε τον ασκό του Αιόλου δεμένο με σκοινιά.,,"['48716405179.png', '39108112685.png', '92097790607.png', '55507816432.png', '31956677371.png']","Consider the expression: [ασκός του Αιόλου] in the Greek language, and its meaning in context: [Στο μουσείο υπήρχε ένα αγγείο που απεικόνιζε τον ασκό του Αιόλου δεμένο με σκοινιά.]. Rank the following captions based on how well that they relect that meaning. Return only a list of reordered indices, e.g., [1, 3, 2, 4, 5], from most to least similar. Do not include any explanation.","[3, 5, 2, 1, 4]",1.1168200969696045
88,κότα με τα χρυσά αυγά,"Ήταν η κότα με τα χρυσά αυγά , που η οικογένειά του εκμεταλλεύτηκε για δεκαετίες.",,"['98717852305.png', '84145339777.png', '92053569339.png', '74954673969.png', '86752095914.png']","Consider the expression: [κότα με τα χρυσά αυγά] in the Greek language, and its meaning in context: [Ήταν η κότα με τα χρυσά αυγά , που η οικογένειά του εκμεταλλεύτηκε για δεκαετίες.]. Rank the following captions based on how well that they relect that meaning. Return only a list of reordered indices, e.g., [1, 3, 2, 4, 5], from most to least similar. Do not include any explanation.","[2, 5, 1, 3, 4]",1.0555963516235352
